,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
28,0.16666666666666666,8,450,3000,6,True,0.18215678485520226,0.28260343662433,6,6,[3.33747453 3.70159906] [0.70095794 2.26771806] [1.88458967 4.70236879] [2.34062072 2.76962774] [2.18304309 0.65492053] [0.86995433 0.25004538],[0.07612276 0.14129948 0.28033192 0.18223584 0.15710874 0.16290127],[[0.79546703 0.46880263]  [0.46880263 2.50237334]] [[0.78979535 0.11916643]  [0.11916643 0.53753909]] [[1.22505955 0.20784736]  [0.20784736 0.87398236]] [[ 1.1817162  -0.56197084]  [-0.56197084  0.87458074]] [[ 0.6657646  -0.11134499]  [-0.11134499  0.82103519]] [[0.86783991 0.55693983]  [0.55693983 1.2511313 ]],6,"{0: 68, 1: 270, 2: 550, 3: 370, 4: 282, 5: 260}",3,1,1
29,0.16666666666666666,9,450,3000,6,True,0.2625830964617717,0.6816734039282101,4,4,[1.1617711  0.62363946] [2.12830284 1.84059564] [1.74705618 4.13126376] [2.42340316 1.49712133],[2.74578943e-01 1.02146512e-01 4.66079475e-01 1.57104816e-01 7.89746537e-05 1.12804882e-05],[[ 0.58289926 -0.00772787]  [-0.00772787  1.48991963]] [[3.0566133  0.84730571]  [0.84730571 2.00525818]] [[1.22255531 0.34455804]  [0.34455804 1.37683301]] [[ 0.34949824 -0.11353113]  [-0.11353113  0.8336205 ]],4,"{0: 518, 1: 48, 2: 902, 3: 332, 4: 0, 5: 0}",1,0,1
30,0.16666666666666666,10,450,3000,6,True,0.23594677055728766,0.4566663752424021,3,3,[1.88774511 0.54403098] [2.58680099 3.27119261] [1.43642897 3.64636056],[3.04580437e-01 2.86457843e-01 5.97850659e-04 4.08273464e-01 7.91065510e-05 1.12993216e-05],[[1.41708798 0.3415275 ]  [0.3415275  0.86531935]] [[1.47488483 0.8473661 ]  [0.8473661  2.74483801]] [[0.88128536 0.3154473 ]  [0.3154473  2.00670236]],3,"{0: 642, 1: 342, 2: 0, 3: 816, 4: 0, 5: 0}",1,1,0
31,0.16666666666666666,11,450,3000,6,True,0.2448713984038406,0.6584516483440996,4,4,[2.38868156 4.18805866] [0.28384013 3.19513   ] [1.68310282 0.88350372] [1.29770382 3.69304666],[3.07390455e-01 1.18741242e-01 4.80456213e-01 9.33220619e-02 7.87760360e-05 1.12521359e-05],[[0.84489174 0.16143743]  [0.16143743 1.64276262]] [[ 0.74426354 -0.07356358]  [-0.07356358  1.66903308]] [[1.31211965 0.36446025]  [0.36446025 1.46295264]] [[ 0.22169898 -0.13670902]  [-0.13670902  0.67239365]],4,"{0: 514, 1: 180, 2: 902, 3: 204, 4: 0, 5: 0}",3,3,0
32,0.16666666666666666,12,450,3000,6,True,0.2821850774130341,0.712928287685589,2,2,[1.727526   3.75255923] [1.74620628 0.76208987],[5.95880279e-01 4.04027273e-01 7.92752690e-05 1.13234282e-05 1.61763203e-06 2.31090289e-07],[[1.38380283 0.34377562]  [0.34377562 1.8524918 ]] [[1.2521736  0.26555054]  [0.26555054 1.08915488]],2,"{0: 1058, 1: 742, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
33,0.16666666666666666,13,450,3000,6,True,0.2809777558394729,0.5743186921053662,5,5,[1.85651213 1.04084654] [2.92227187 4.41938963] [0.91901251 0.28329561] [1.6052575  4.07652243] [2.81285373 2.40387842],[0.21180897 0.03532993 0.22084983 0.41321593 0.00059293 0.11820242],[[ 0.80669592 -0.19211578]  [-0.19211578  0.76916697]] [[ 1.93263703 -1.24862334]  [-1.24862334  3.71491804]] [[1.36261593 0.00703434]  [0.00703434 1.30482413]] [[1.50457557 0.61919101]  [0.61919101 1.05997549]] [[ 0.37955748 -0.00920182]  [-0.00920182  0.51239625]],5,"{0: 422, 1: 20, 2: 328, 3: 804, 4: 0, 5: 226}",2,1,1
34,0.16666666666666666,14,450,3000,6,True,0.23140695636837896,0.41248694611764297,6,6,[2.91770169 2.93081751] [1.759429   0.71350615] [ 0.98730666 -0.07477277] [2.7545589  4.53472897] [1.170278   2.66109082] [1.14191282 4.40986085],[0.13846667 0.35511355 0.04206201 0.10220664 0.1323182  0.22983293],[[0.79817792 0.24445004]  [0.24445004 0.84689047]] [[1.32860094 0.22536824]  [0.22536824 1.05024455]] [[0.43308327 0.67984386]  [0.67984386 1.84603925]] [[0.87627644 0.83390059]  [0.83390059 1.32669617]] [[0.49351387 0.46969445]  [0.46969445 0.90199551]] [[0.87387307 0.45853761]  [0.45853761 1.19022104]],6,"{0: 240, 1: 686, 2: 18, 3: 176, 4: 280, 5: 400}",3,1,1
35,0.16666666666666666,15,450,3000,6,True,0.22229488676001488,0.4445869396449074,5,5,[0.95947399 3.53163644] [3.42536555 2.01228302] [2.18456168 4.32631174] [2.1103999  1.02246292] [0.79132123 0.69768022],[1.61192088e-01 5.33709241e-02 3.26154595e-01 2.31706943e-01 2.27496462e-01 7.89887290e-05],[[1.03432978 0.0544154 ]  [0.0544154  0.58204088]] [[ 0.67122661 -0.2145644 ]  [-0.2145644   0.40631351]] [[1.19002305 0.11774128]  [0.11774128 1.16521263]] [[ 0.72265452 -0.05662606]  [-0.05662606  1.0070385 ]] [[0.85929572 0.11600972]  [0.11600972 1.25297151]],5,"{0: 262, 1: 80, 2: 624, 3: 444, 4: 390, 5: 0}",3,1,1
36,0.16666666666666666,16,450,3000,6,True,0.33520930654285075,0.8835354116670722,2,2,[1.81185307 3.8597885 ] [1.75272999 0.85398959],[5.31035583e-01 4.68871952e-01 7.92898682e-05 1.13255236e-05 1.61793137e-06 2.31133053e-07],[[1.48830029 0.44221542]  [0.44221542 1.47685165]] [[1.52645625 0.47111975]  [0.47111975 1.25798029]],2,"{0: 946, 1: 854, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
37,0.16666666666666666,17,450,3000,6,True,0.2995744994716554,0.805897282424327,2,2,[1.75882072 3.86475294] [1.81569815 0.86604635],[5.69959136e-01 4.29948409e-01 7.92823932e-05 1.13244328e-05 1.61777554e-06 2.31110791e-07],[[1.39826762 0.50903046]  [0.50903046 1.72280887]] [[1.51464723 0.54030092]  [0.54030092 1.20525483]],2,"{0: 1012, 1: 788, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
38,0.16666666666666666,18,450,3000,6,True,0.17979497014281978,0.3818663837206434,6,6,[0.25774486 3.01530458] [3.41287082 2.6796246 ] [2.21518848 1.43564479] [1.2169433  0.59028582] [1.42280685 4.15917974] [2.86006475 4.52129924],[0.04581416 0.07021364 0.17379927 0.30505889 0.24124756 0.16386648],[[ 1.22561428 -0.55317077]  [-0.55317077  0.77864395]] [[ 0.53052778 -0.11196313]  [-0.11196313  0.44392777]] [[ 0.81027564 -0.33627699]  [-0.33627699  0.747954  ]] [[1.34151894 0.06003779]  [0.06003779 1.49448159]] [[0.50139224 0.0121678 ]  [0.0121678  1.30730776]] [[0.72657049 0.33870628]  [0.33870628 1.00642209]],6,"{0: 52, 1: 134, 2: 356, 3: 494, 4: 500, 5: 264}",3,2,1
39,0.16666666666666666,19,450,3000,6,True,0.2727639494711803,0.6351526427696109,4,4,[3.26216726 4.37861299] [1.85243024 0.99278497] [0.82767858 3.65507705] [2.10622436 4.12742587],[5.97941823e-04 1.32277616e-01 4.60492716e-01 2.32590038e-01 1.73962758e-01 7.89307857e-05],[[0.55097014 0.33696785]  [0.33696785 1.5174998 ]] [[1.46569877 0.54604622]  [0.54604622 1.3141065 ]] [[0.65527649 0.19548875]  [0.19548875 1.49625781]] [[0.22382375 0.18651322]  [0.18651322 1.56821465]],4,"{0: 0, 1: 198, 2: 878, 3: 376, 4: 348, 5: 0}",3,3,0
40,1.0,0,450,3000,6,True,0.2360667413311144,0.4923067910537777,5,5,[2.17854795 4.26176706] [1.2121236  0.63501521] [0.85513376 3.21870448] [2.6110231  1.32096901] [4.03561589 3.34768473],[3.63920650e-01 3.00638359e-01 1.61937234e-01 1.37614467e-01 3.56079279e-02 2.81362377e-04],[[ 0.9505784  -0.01192896]  [-0.01192896  1.28397207]] [[0.91453423 0.25172792]  [0.25172792 1.06654486]] [[0.79351868 0.07439813]  [0.07439813 0.72640359]] [[ 0.68507752 -0.11718314]  [-0.11718314  0.62884566]] [[0.79561532 0.91577386]  [0.91577386 5.40548543]],5,"{0: 688, 1: 554, 2: 262, 3: 258, 4: 38, 5: 0}",3,2,1
41,1.0,1,450,3000,6,True,0.2451817526688901,0.4993698619186073,6,4,[2.17090224 1.47672071] [3.71460075 4.58280704] [-0.28109237  1.30531608] [0.46242348 1.61330326] [1.94363919 4.45593375] [-0.38157772 -0.5707447 ],[0.47080176 0.02871666 0.00479178 0.15728054 0.33659211 0.00181715],[[0.85866745 0.20220004]  [0.20220004 1.66547224]] [[ 2.71601094 -0.48186712]  [-0.48186712  3.37685114]] [[2.17075315 1.25008217]  [1.25008217 1.41816742]] [[0.2755286  0.19172822]  [0.19172822 3.08419847]] [[1.06902565 0.22582656]  [0.22582656 0.91267682]] [[2.67654125 3.35436697]  [3.35436697 5.46894046]],6,"{0: 822, 1: 22, 2: 4, 3: 276, 4: 674, 5: 2}",3,1,2
42,1.0,2,450,3000,6,True,0.25024997749695976,0.5045571573879148,5,5,[1.78162013 0.59267534] [1.59582374 3.65403394] [0.34087424 2.46467378] [1.78773643 0.69031963] [2.9572521  4.37953465],[0.08523871 0.35573657 0.00059653 0.0740031  0.32566384 0.15876126],[[1.33581256 0.89285246]  [0.89285246 2.59537586]] [[ 0.73108431 -0.06572729]  [-0.06572729  1.61609613]] [[ 0.81250574 -0.26009477]  [-0.26009477  0.49930234]] [[1.75403531 0.54164954]  [0.54164954 0.86685038]] [[0.88655816 0.12073381]  [0.12073381 1.22030768]],5,"{0: 26, 1: 670, 2: 0, 3: 112, 4: 732, 5: 260}",1,1,0
43,1.0,3,450,3000,6,True,0.14660209745946987,0.25642550488827753,5,5,[2.1112848  3.49764778] [1.99480033 4.61511363] [1.32695746 0.98037175] [0.05812325 1.19841038] [2.4688416  0.99557057],[0.30203799 0.00059715 0.21100215 0.18657291 0.14104338 0.15874641],[[ 1.63634064 -0.38415642]  [-0.38415642  1.33745037]] [[1.451241   0.60765408]  [0.60765408 1.16235709]] [[0.27414262 0.03817298]  [0.03817298 1.49410056]] [[0.23266036 0.14126177]  [0.14126177 2.44008874]] [[ 0.69918877 -0.03800404]  [-0.03800404  0.79660093]],5,"{0: 596, 1: 0, 2: 320, 3: 352, 4: 270, 5: 262}",3,0,3
44,1.0,4,450,3000,6,True,0.2641307444843837,0.6745436586180195,4,4,[2.14611938 1.55222224] [1.87053289 4.16826215] [2.01613996 3.08831306] [1.15653799 0.18693544],[2.15496624e-01 4.29869893e-01 5.96003910e-04 1.16294371e-01 2.37457379e-01 2.85728673e-04],[[0.70701342 0.03659991]  [0.03659991 0.5310086 ]] [[1.31346947 0.61602596]  [0.61602596 1.5152349 ]] [[ 2.89551905 -0.11101234]  [-0.11101234  1.21714379]] [[1.29442413 0.03289472]  [0.03289472 1.03608864]],4,"{0: 458, 1: 878, 2: 0, 3: 58, 4: 406, 5: 0}",0,0,0
45,1.0,5,450,3000,6,True,0.2730337071632719,0.7190614299675795,4,4,[2.01918938 3.67652218] [2.18739201 4.01553135] [0.6734213  3.36318173] [1.80958269 0.82355218],[0.10895412 0.0005972  0.29805361 0.15759383 0.00059538 0.43420586],[[0.20270486 0.04925217]  [0.04925217 1.96539642]] [[1.44343757 0.49304235]  [0.49304235 1.55185599]] [[0.74922632 0.13398117]  [0.13398117 1.96429505]] [[1.42296459 0.47226225]  [0.47226225 1.31388424]],4,"{0: 42, 1: 0, 2: 612, 3: 270, 4: 0, 5: 876}",2,2,0
46,1.0,6,450,3000,6,True,0.2967784718690073,0.5672743695864099,4,4,[1.99800555 2.65317297] [1.64752483 4.51649688] [1.54101998 0.88410941] [3.24670252 3.84629744],[1.62838913e-01 3.05378542e-01 4.62435127e-01 6.89200975e-02 2.85940307e-04 1.41380278e-04],[[ 1.32238765 -0.48086698]  [-0.48086698  0.63267347]] [[1.2629323  0.51205149]  [0.51205149 0.93567264]] [[1.46914011 0.19964024]  [0.19964024 1.31734173]] [[0.8646103  0.40330983]  [0.40330983 0.64487177]],4,"{0: 286, 1: 592, 2: 820, 3: 102, 4: 0, 5: 0}",1,1,0
47,1.0,7,450,3000,6,True,0.28982183771202985,0.5411985608007253,4,4,[2.13074991 3.65112549] [1.84056046 0.7883424 ] [0.93358849 2.85195212] [2.61705875 4.52590426],[5.97112395e-04 1.53170501e-01 4.46899096e-01 1.75747411e-01 2.23299903e-01 2.85977078e-04],[[ 0.88842139 -0.65410743]  [-0.65410743  0.93487394]] [[1.28282387 0.35945422]  [0.35945422 1.15419685]] [[ 0.86479183 -0.17335192]  [-0.17335192  1.07078856]] [[0.9719959  0.22572637]  [0.22572637 0.97390632]],4,"{0: 0, 1: 350, 2: 824, 3: 294, 4: 332, 5: 0}",1,1,0
48,1.0,8,450,3000,6,True,0.18215678485520226,0.28260343662433,6,6,[3.33756448 3.7016742 ] [0.70091835 2.26772537] [1.88462691 4.70238171] [2.34056776 2.76969772] [2.18321195 0.65482932] [0.87019348 0.2503573 ],[0.07611115 0.14129303 0.2803297  0.18224034 0.15707357 0.1629522 ],[[0.79542054 0.46876459]  [0.46876459 2.50235107]] [[0.78976617 0.1191609 ]  [0.1191609  0.53750569]] [[1.22506115 0.20783903]  [0.20783903 0.87397997]] [[ 1.18177765 -0.56201489]  [-0.56201489  0.87461106]] [[ 0.66569809 -0.11130583]  [-0.11130583  0.82101779]] [[0.86796216 0.55709045]  [0.55709045 1.25134547]],6,"{0: 68, 1: 270, 2: 550, 3: 370, 4: 282, 5: 260}",3,1,1
49,1.0,9,450,3000,6,True,0.2625830964617717,0.6816734039282101,4,4,[1.1611586  0.62254156] [2.12878913 1.83992274] [1.74704753 4.13081889] [2.42278603 1.49702489],[2.74254485e-01 1.01970862e-01 4.66087838e-01 1.57257551e-01 2.87242674e-04 1.42021919e-04],[[ 0.58266935 -0.00826544]  [-0.00826544  1.48900432]] [[3.05823221 0.84823591]  [0.84823591 2.00519326]] [[1.22264483 0.34455942]  [0.34455942 1.37728942]] [[ 0.34987207 -0.11364726]  [-0.11364726  0.83333207]],4,"{0: 518, 1: 48, 2: 902, 3: 332, 4: 0, 5: 0}",1,0,1
50,1.0,10,450,3000,6,True,0.23594677055728766,0.4566663752424021,3,3,[1.88795924 0.54409527] [2.58602699 3.26919439] [1.43637345 3.6474802 ],[3.04424536e-01 2.86536744e-01 5.97422019e-04 4.08011257e-01 2.87766873e-04 1.42273770e-04],[[1.41721928 0.34155904]  [0.34155904 0.86533349]] [[1.47526487 0.84917458]  [0.84917458 2.74574589]] [[0.88132316 0.31582246]  [0.31582246 2.00607743]],3,"{0: 642, 1: 342, 2: 0, 3: 816, 4: 0, 5: 0}",1,1,0
51,1.0,11,450,3000,6,True,0.2448713984038406,0.6584516483440996,4,4,[2.38894105 4.18843988] [0.2836889  3.19545444] [1.68308902 0.88366175] [1.29776389 3.69300164],[3.07184692e-01 1.18677910e-01 4.80360012e-01 9.33493739e-02 2.86390577e-04 1.41620955e-04],[[0.84471575 0.16127353]  [0.16127353 1.64247864]] [[ 0.74416061 -0.07346899]  [-0.07346899  1.66868349]] [[1.31212742 0.36445024]  [0.36445024 1.46310293]] [[ 0.22174423 -0.13671881]  [-0.13671881  0.67246086]],4,"{0: 514, 1: 180, 2: 902, 3: 204, 4: 0, 5: 0}",3,3,0
52,1.0,12,450,3000,6,True,0.2931308136569865,0.7237151337110894,4,4,[1.60495899 3.7776802 ] [1.69529818 0.79501963] [3.44822575 4.13865478] [-1.26383602  1.88588686],[5.20896279e-01 4.17940905e-01 5.67741425e-02 5.22274145e-04 3.64130778e-03 2.25091787e-04],[[1.08608598 0.17526288]  [0.17526288 1.61601087]] [[1.20293387 0.20419131]  [0.20419131 1.10415649]] [[0.54180649 0.15111957]  [0.15111957 2.88279654]] [[2.48971457 0.47306131]  [0.47306131 2.22058694]],4,"{0: 948, 1: 778, 2: 68, 3: 0, 4: 6, 5: 0}",1,1,0
53,1.0,13,450,3000,6,True,0.2809777558394729,0.5743186921053662,5,5,[1.85647912 1.04074539] [2.92232723 4.41937749] [0.91902779 0.2834048 ] [1.60523388 4.07659184] [2.81268647 2.40370026],[0.21167766 0.03532752 0.22091439 0.41318861 0.00059294 0.11829888],[[ 0.80650758 -0.19260354]  [-0.19260354  0.76905257]] [[ 1.93275093 -1.24876807]  [-1.24876807  3.71517143]] [[1.36233364 0.00708075]  [0.00708075 1.3046929 ]] [[1.5045911  0.6192266 ]  [0.6192266  1.05993837]] [[ 0.37966617 -0.00923011]  [-0.00923011  0.51273678]],5,"{0: 422, 1: 20, 2: 328, 3: 804, 4: 0, 5: 226}",2,1,1
54,1.0,14,450,3000,6,True,0.23140695636837896,0.41248694611764297,6,6,[2.91773918 2.93083304] [1.75947553 0.71351895] [ 0.98735653 -0.07468333] [2.7548756  4.53502592] [1.17035038 2.66115313] [1.14194847 4.40979236],[0.13845167 0.35511018 0.04206606 0.10217762 0.13234201 0.22985246],[[0.7981506  0.24443033]  [0.24443033 0.84677314]] [[1.32858808 0.22539532]  [0.22539532 1.05026032]] [[0.43310142 0.67986806]  [0.67986806 1.84605715]] [[0.87608465 0.83368519]  [0.83368519 1.32649627]] [[0.49360427 0.46983608]  [0.46983608 0.9021873 ]] [[0.87389473 0.45852695]  [0.45852695 1.19027222]],6,"{0: 240, 1: 686, 2: 18, 3: 176, 4: 280, 5: 400}",3,1,1
55,1.0,15,450,3000,6,True,0.22229488676001488,0.4445869396449074,5,5,[0.95963991 3.53144802] [3.42546534 2.01209672] [2.18492706 4.32666764] [2.11062222 1.02251317] [0.79161653 0.69771245],[1.61270165e-01 5.33489635e-02 3.25985150e-01 2.31568468e-01 2.27541156e-01 2.86098315e-04],[[1.03426284 0.05421832]  [0.05421832 0.58204176]] [[ 0.67121556 -0.21447806]  [-0.21447806  0.40611644]] [[1.18979105 0.11741683]  [0.11741683 1.16497808]] [[ 0.72257029 -0.05668391]  [-0.05668391  1.00692271]] [[0.85945732 0.11598719]  [0.11598719 1.25290916]],5,"{0: 262, 1: 80, 2: 624, 3: 444, 4: 390, 5: 0}",3,1,1
56,1.0,16,450,3000,6,True,0.33520930654285075,0.8835354116670722,2,2,[1.81185302 3.85990819] [1.75273495 0.85407532],[5.30763645e-01 4.68697354e-01 2.88895618e-04 1.43145863e-04 7.13391346e-05 3.56205412e-05],[[1.48831242 0.44221709]  [0.44221709 1.47671472]] [[1.52647151 0.47113228]  [0.47113228 1.25808008]],2,"{0: 946, 1: 854, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
57,1.0,17,450,3000,6,True,0.2995744994716554,0.805897282424327,2,2,[1.75892294 3.86493763] [1.81555667 0.86612097],[5.69658233e-01 4.29802362e-01 2.89153392e-04 1.43234515e-04 7.13778910e-05 3.56387902e-05],[[1.39828321 0.50886142]  [0.50886142 1.72251809]] [[1.51466556 0.54012353]  [0.54012353 1.20527435]],2,"{0: 1012, 1: 788, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
58,1.0,18,450,3000,6,True,0.17979497014281978,0.3818663837206434,6,6,[0.25767447 3.01533741] [3.41286142 2.67962152] [2.21521207 1.43564072] [1.21695289 0.59030066] [1.42269303 4.1591717 ] [2.85981388 4.52119164],[0.04581216 0.0702136  0.17379461 0.30506272 0.24120209 0.16391481],[[ 1.22555351 -0.55314719]  [-0.55314719  0.77864104]] [[ 0.53053485 -0.11196067]  [-0.11196067  0.44391895]] [[ 0.81025629 -0.33626897]  [-0.33626897  0.74794622]] [[1.34152017 0.06004426]  [0.06004426 1.4944898 ]] [[0.5013299  0.01215625]  [0.01215625 1.307391  ]] [[0.72672031 0.33875065]  [0.33875065 1.00644893]],6,"{0: 52, 1: 134, 2: 356, 3: 494, 4: 500, 5: 264}",3,2,1
59,1.0,19,450,3000,6,True,0.2727639494711803,0.6351526427696109,4,4,[3.26244153 4.37875342] [1.85243694 0.99276502] [0.82754193 3.65503305] [2.10624157 4.12733109],[5.97832122e-04 1.32211070e-01 4.60391750e-01 2.32515966e-01 1.73997573e-01 2.85808853e-04],[[0.55080558 0.33688416]  [0.33688416 1.51744189]] [[1.46570934 0.54605753]  [0.54605753 1.31409468]] [[0.65518536 0.19547859]  [0.19547859 1.49630294]] [[0.22387207 0.18650732]  [0.18650732 1.56821562]],4,"{0: 0, 1: 198, 2: 878, 3: 376, 4: 348, 5: 0}",3,3,0
60,10.0,0,450,3000,6,True,0.23512801105193865,0.4892233427322604,5,5,[2.17956191 4.26580965] [1.2093336  0.63246626] [0.85823954 3.22097656] [2.6063251  1.32224013] [4.02383847 3.34199797],[0.36149234 0.29963989 0.1634428  0.13816431 0.03673287 0.00052778],[[ 0.9431804  -0.01482514]  [-0.01482514  1.28074685]] [[0.91250464 0.25037975]  [0.25037975 1.06505147]] [[0.79436564 0.07395655]  [0.07395655 0.72937789]] [[ 0.68480653 -0.11807315]  [-0.11807315  0.62876878]] [[0.79452192 0.9060167 ]  [0.9060167  5.35145069]],5,"{0: 680, 1: 552, 2: 268, 3: 260, 4: 40, 5: 0}",3,2,1
61,10.0,1,450,3000,6,True,0.2460744448510808,0.5012479845015809,6,4,[2.17049568 1.47649893] [3.71779568 4.58539998] [-0.27927903  1.30835207] [0.46222125 1.61486238] [1.94349742 4.45561486] [-0.24493911 -0.39726642],[0.47074863 0.02861589 0.00477121 0.15671006 0.33669713 0.00245707],[[0.85944661 0.20221501]  [0.20221501 1.66524102]] [[ 2.71605162 -0.48480569]  [-0.48480569  3.37636672]] [[2.17192649 1.24909667]  [1.24909667 1.41260721]] [[0.27444876 0.18911812]  [0.18911812 3.08181783]] [[1.06898846 0.22593527]  [0.22593527 0.91320602]] [[2.6218994  3.27119367]  [3.27119367 5.33726912]],6,"{0: 822, 1: 22, 2: 4, 3: 274, 4: 676, 5: 2}",3,1,2
62,10.0,2,450,3000,6,True,0.2490643488919701,0.5016953482641392,5,5,[1.78090319 0.58848728] [1.58782581 3.64418694] [0.33315858 2.46689468] [1.78770198 0.69039792] [2.93830941 4.37402576],[0.08471832 0.35168001 0.00059651 0.07372156 0.32591531 0.16336829],[[1.33599288 0.8933161 ]  [0.8933161  2.59516318]] [[ 0.72389554 -0.07205946]  [-0.07205946  1.62198056]] [[ 0.80629369 -0.25870451]  [-0.25870451  0.49858591]] [[1.75426951 0.54197978]  [0.54197978 0.86765636]] [[0.89376578 0.12045471]  [0.12045471 1.22185097]],5,"{0: 26, 1: 666, 2: 0, 3: 110, 4: 732, 5: 266}",1,1,0
63,10.0,3,450,3000,6,True,0.14658974046790404,0.25629696536301216,5,5,[2.111205   3.49866471] [1.99516324 4.6154237 ] [1.32638557 0.98136199] [0.05834888 1.19894115] [2.4652885  0.99586391],[0.30181237 0.00059714 0.2109479  0.18591576 0.14115164 0.1595752 ],[[ 1.63633936 -0.38411721]  [-0.38411721  1.33587914]] [[1.45109245 0.60748421]  [0.60748421 1.16237005]] [[0.27332604 0.03824294]  [0.03824294 1.49735703]] [[0.23272938 0.14122544]  [0.14122544 2.44081462]] [[ 0.70182102 -0.03737861]  [-0.03737861  0.79729906]],5,"{0: 596, 1: 0, 2: 320, 3: 350, 4: 270, 5: 264}",3,0,3
64,10.0,4,450,3000,6,True,0.2656722866564012,0.6778693281606829,4,4,[2.14524814 1.5524396 ] [1.86915917 4.16629304] [2.02115813 3.09545214] [1.15454622 0.18467848],[0.21733272 0.43100007 0.00059585 0.11384586 0.23669041 0.00053509],[[0.71123745 0.03780954]  [0.03780954 0.53506508]] [[1.31612973 0.61695059]  [0.61695059 1.51593782]] [[ 2.9150631  -0.11670995]  [-0.11670995  1.20644211]] [[1.29530527 0.03145711]  [0.03145711 1.0354935 ]],4,"{0: 462, 1: 876, 2: 0, 3: 58, 4: 404, 5: 0}",0,0,0
65,10.0,5,450,3000,6,True,0.27206039161436657,0.7162643464492451,4,4,[2.0196673 3.6794042] [2.19549365 4.01871339] [0.67646264 3.3644888 ] [1.80978697 0.82354437],[0.10954045 0.00059718 0.29552956 0.15952103 0.00059537 0.4342164 ],[[0.2034683  0.04933925]  [0.04933925 1.96025892]] [[1.43956267 0.49189954]  [0.49189954 1.55084931]] [[0.75084295 0.13541604]  [0.13541604 1.96020773]] [[1.42289053 0.47246898]  [0.47246898 1.31398012]],4,"{0: 46, 1: 0, 2: 608, 3: 270, 4: 0, 5: 876}",2,2,0
66,10.0,6,450,3000,6,True,0.2967784718690073,0.5672743695864099,4,4,[1.99847984 2.65227874] [1.64600832 4.51695911] [1.5407607  0.88366306] [3.24171818 3.84484631],[0.16262753 0.30487722 0.46201714 0.06946272 0.00053363 0.00048177],[[ 1.32279801 -0.48122758]  [-0.48122758  0.63279564]] [[1.26217609 0.51284335]  [0.51284335 0.9356507 ]] [[1.46894581 0.19937425]  [0.19937425 1.31689132]] [[0.86732992 0.40467785]  [0.40467785 0.6470962 ]],4,"{0: 286, 1: 592, 2: 820, 3: 102, 4: 0, 5: 0}",1,1,0
67,10.0,7,450,3000,6,True,0.2925615855760576,0.5467735739259368,4,4,[2.13204123 3.6486314 ] [1.84027444 0.79119099] [0.9284613  2.85144959] [2.60217418 4.51320552],[0.00059696 0.15103855 0.44776694 0.17335475 0.22670734 0.00053547],[[ 0.89306999 -0.6593877 ]  [-0.6593877   0.93852649]] [[1.2824298  0.35908304]  [0.35908304 1.157047  ]] [[ 0.86504127 -0.17509626]  [-0.17509626  1.06819968]] [[0.98171384 0.23379762]  [0.23379762 0.98082786]],4,"{0: 0, 1: 344, 2: 828, 3: 292, 4: 336, 5: 0}",1,1,0
68,10.0,8,450,3000,6,True,0.18215678485520226,0.28260343662433,6,6,[3.33793579 3.70300961] [0.70067648 2.26799127] [1.88453457 4.70225589] [2.34069406 2.7698481 ] [2.1849225  0.65396868] [0.87257582 0.2535033 ],[0.07606606 0.14124633 0.28034423 0.18213785 0.15674733 0.16345821],[[0.79527888 0.46831173]  [0.46831173 2.5010844 ]] [[0.78954011 0.1192783 ]  [0.1192783  0.53727639]] [[1.225001   0.20784372]  [0.20784372 0.87404698]] [[ 1.18200971 -0.56209447]  [-0.56209447  0.8744134 ]] [[ 0.66513503 -0.11087794]  [-0.11087794  0.82087872]] [[0.86917187 0.55862296]  [0.55862296 1.25355111]],6,"{0: 68, 1: 270, 2: 550, 3: 370, 4: 282, 5: 260}",4,2,1
69,10.0,9,450,3000,6,True,0.2629436269924785,0.6815399671858954,4,4,[1.15441697 0.60906515] [2.13330779 1.83686992] [1.74707051 4.12448081] [2.41623043 1.49423114],[0.27138602 0.10047743 0.46790014 0.15921681 0.00053584 0.00048376],[[ 0.58001691 -0.01409647]  [-0.01409647  1.47709721]] [[3.07614629 0.85586411]  [0.85586411 2.00904599]] [[1.22291011 0.3441293 ]  [0.3441293  1.38416497]] [[ 0.35366744 -0.11510584]  [-0.11510584  0.82795205]],4,"{0: 514, 1: 46, 2: 902, 3: 338, 4: 0, 5: 0}",1,0,1
70,10.0,10,450,3000,6,True,0.23730102599673425,0.4596514396692357,3,3,[1.89082209 0.54629863] [2.59028718 3.24177261] [1.43957085 3.66044835],[0.3040205  0.28349763 0.00059678 0.41086361 0.00053684 0.00048465],[[1.41975562 0.34228421]  [0.34228421 0.86679158]] [[1.47476953 0.87932724]  [0.87932724 2.76101128]] [[0.88492381 0.32312055]  [0.32312055 2.0004798 ]],3,"{0: 644, 1: 338, 2: 0, 3: 818, 4: 0, 5: 0}",1,1,0
