,Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits,RandomGroup
48,base,1.6e-07,17,300,3000,6,True,0.4993736951983298,0.9933388889506688,2,2,[1.16379518 0.00860654] [1.16082711 4.99820734],[9.01727227e-04 8.98056108e-04 4.98959818e-01 8.95593177e-04 4.98344805e-01 1.32558686e-10],[[ 0.70386675 -0.02149043]  [-0.02149043  0.77318098]] [[ 0.70566125 -0.02149943]  [-0.02149943  0.78452046]],2,"{0: 0, 1: 0, 2: 600, 3: 0, 4: 600, 5: 0}",0,0,0,4
49,contextless,1.6e-07,17,300,3000,6,True,0.487468429031293,0.9542045597720196,3,3,[1.07339799 1.63492806] [1.1744374  5.02918425] [ 2.40330123 -0.06132489],[4.05154415e-02 4.91253003e-01 4.68231556e-01 1.32870715e-10 2.12593115e-17 3.40148935e-24],[[ 0.71908879 -0.61335044]  [-0.61335044  1.83853516]] [[ 0.69972171 -0.04479424]  [-0.04479424  0.73822018]] [[0.68210161 0.0105029 ]  [0.0105029  0.68070057]],3,"{0: 28, 1: 594, 2: 578, 3: 0, 4: 0, 5: 0}",0,0,0,4
50,context,1.6e-07,17,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.16045002 4.99453265] [1.74962993 0.00520264],[8.99439269e-04 5.01199599e-01 4.97900962e-01 1.32889320e-10 2.12622883e-17 3.40196564e-24],[[ 0.70576056 -0.02178041]  [-0.02178041  0.7925355 ]] [[ 1.07022185 -0.05119061]  [-0.05119061  0.76551504]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0,4
51,base,1.6e-07,18,300,3000,6,True,0.4671770669562541,0.8821571959763163,4,4,[2.54932231 4.5807819 ] [ 1.27606281 -0.09095184] [1.1510903 4.9992213] [0.86891258 1.824725  ],[5.09213802e-02 4.53256803e-01 8.83512545e-04 4.28268198e-01 6.66701064e-02 1.31030434e-10],[[0.31447784 0.17364582]  [0.17364582 2.54794633]] [[ 0.81183632 -0.0214269 ]  [-0.0214269   0.7131121 ]] [[ 0.67801103 -0.03002882]  [-0.03002882  0.72531882]] [[0.06370515 0.06832992]  [0.06832992 5.45935087]],4,"{0: 40, 1: 574, 2: 0, 3: 552, 4: 34, 5: 0}",1,1,0,3
52,contextless,1.6e-07,18,300,3000,6,True,0.4787709556398023,0.9333859311715116,3,3,[2.62173168 4.9880047 ] [ 2.43149603 -0.0614714 ] [1.13933666 4.91403239],[4.32719132e-02 4.94273835e-01 8.95043195e-04 4.61559208e-01 1.32628816e-10 2.12206075e-17],[[0.32971252 0.11415296]  [0.11415296 1.92984836]] [[ 0.78231509 -0.05536602]  [-0.05536602  0.82884564]] [[ 0.63665027 -0.03326013]  [-0.03326013  0.8805972 ]],3,"{0: 34, 1: 594, 2: 0, 3: 572, 4: 0, 5: 0}",1,1,0,3
53,context,1.6e-07,18,300,3000,6,True,0.4918057897391493,0.9833859185608624,3,3,[1.27763506 4.97436394] [0.88967188 2.43752825] [ 1.87217143 -0.07762675],[4.86404131e-01 3.34632324e-02 4.80132637e-01 1.32776782e-10 2.12442823e-17 3.39908468e-24],[[ 0.79963365 -0.01662865]  [-0.01662865  0.85919579]] [[ 0.12879734 -0.01563818]  [-0.01563818  3.8880321 ]] [[ 1.1258685  -0.00792458]  [-0.00792458  0.80700576]],3,"{0: 596, 1: 10, 2: 594, 3: 0, 4: 0, 5: 0}",0,0,0,3
54,base,1.6e-07,19,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.1722979  5.03884414] [1.17065292 0.04777022],[8.95940496e-04 8.95123812e-04 4.99593572e-01 4.98615364e-01 1.32779157e-10 2.12446620e-17],[[0.76897598 0.02904594]  [0.02904594 0.70228126]] [[0.76994523 0.02905703]  [0.02905703 0.70061654]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,5
55,contextless,1.6e-07,19,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.17236895 5.03097493] [2.3583701  0.04057093],[8.93483760e-04 8.94589155e-04 5.01103565e-01 4.97108362e-01 1.32778488e-10 2.12445549e-17],[[0.7683304  0.02638858]  [0.02638858 0.72080506]] [[0.78565755 0.00081798]  [0.00081798 0.68541875]],2,"{0: 0, 1: 0, 2: 602, 3: 598, 4: 0, 5: 0}",0,0,0,5
56,context,1.6e-07,19,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.17246099 5.03605739] [1.76324103 0.04510111],[8.96472731e-04 5.00556521e-01 8.93044623e-04 4.97653962e-01 1.32668189e-10 2.12269071e-17],[[0.76890613 0.02736719]  [0.02736719 0.70866552]] [[1.1297728  0.01199889]  [0.01199889 0.69482584]],2,"{0: 0, 1: 602, 2: 0, 3: 598, 4: 0, 5: 0}",0,0,0,5
57,base,1.6e-07,20,300,3000,6,True,0.4352983287373808,0.7772993689552895,3,3,[ 1.20482583 -0.31294702] [1.1579934  4.88882731] [1.11935082 0.0966629 ],[8.99314478e-04 2.35082106e-01 8.97413335e-04 4.99128270e-01 2.63992896e-01 1.32405575e-10],[[0.89317388 0.00329972]  [0.00329972 1.056111  ]] [[ 0.74456817 -0.02051048]  [-0.02051048  0.84221355]] [[ 0.61626136 -0.0256451 ]  [-0.0256451   0.59976408]],3,"{0: 0, 1: 172, 2: 0, 3: 604, 4: 424, 5: 0}",0,0,0,4
58,contextless,1.6e-07,20,300,3000,6,True,0.4388891501208505,0.7853164435092191,4,4,[ 2.20053083 -0.47477182] [0.76214768 2.88504543] [1.17643273 4.94416496] [2.47261748 0.1173676 ],[0.00089578 0.20292832 0.02756185 0.00089288 0.48031261 0.28740855],[[ 0.76982474 -0.09907718]  [-0.09907718  1.00176784]] [[ 0.77928212 -0.27256629]  [-0.27256629  1.38241076]] [[ 0.73589497 -0.04550688]  [-0.04550688  0.76570346]] [[ 0.70936407 -0.0496041 ]  [-0.0496041   0.52165791]],4,"{0: 0, 1: 156, 2: 16, 3: 0, 4: 594, 5: 434}",0,0,0,4
59,context,1.6e-07,20,300,3000,6,True,0.4960389968041097,0.9867000187944966,2,2,[1.15673631 4.88967804] [ 1.74881518 -0.09834097],[5.00459845e-01 4.99540155e-01 1.33000614e-10 2.12800957e-17 3.40481486e-24 5.44770298e-31],[[ 0.74379486 -0.01909283]  [-0.01909283  0.84080785]] [[ 1.11467847 -0.04472838]  [-0.04472838  0.84041658]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,4
60,base,1.6e-07,21,300,3000,6,True,0.4993736951983298,0.9933388889506688,2,2,[1.27073386 0.02097325] [1.27119625 5.01197761],[5.01674044e-01 8.88432995e-04 8.87574595e-04 4.96549948e-01 1.32556653e-10 2.12090614e-17],[[0.72116867 0.07726604]  [0.07726604 0.67362602]] [[0.71905764 0.07664842]  [0.07664842 0.64410326]],2,"{0: 600, 1: 0, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0,5
61,contextless,1.6e-07,21,300,3000,6,True,0.4993736951983298,0.9933388889506688,2,2,[2.46447392 0.01582519] [1.26919444 5.00511555],[5.00526984e-01 4.99473016e-01 1.33000584e-10 2.12800909e-17 3.40481410e-24 5.44770176e-31],[[0.72361972 0.06158668]  [0.06158668 0.66378963]] [[0.72016935 0.07946182]  [0.07946182 0.66168246]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,5
62,context,1.6e-07,21,300,3000,6,True,0.4993736951983298,0.9933388889506688,2,2,[1.86590342 0.02003489] [1.27067909 5.010944  ],[8.94889190e-04 8.93183349e-04 8.92371731e-04 5.00191204e-01 4.97128352e-01 1.32668102e-10],[[1.07898751 0.06581761]  [0.06581761 0.67188909]] [[0.71937334 0.07657523]  [0.07657523 0.64684549]],2,"{0: 0, 1: 0, 2: 0, 3: 600, 4: 600, 5: 0}",0,0,0,5
63,base,1.6e-07,22,300,3000,6,True,0.3689049083782528,0.5884606311196782,4,4,[1.92506947 0.95444411] [1.54454739 5.25711575] [0.6097559  4.71134377] [ 0.99949946 -0.16739117],[0.10989304 0.31742488 0.00088974 0.00088834 0.18122968 0.38967432],[[ 0.45432066 -0.27753864]  [-0.27753864  0.60330699]] [[ 0.5413344  -0.03799672]  [-0.03799672  0.84375912]] [[ 0.43854233 -0.16980785]  [-0.16980785  0.61090346]] [[ 0.5870564  -0.10931355]  [-0.10931355  0.65190319]],4,"{0: 136, 1: 372, 2: 0, 3: 0, 4: 226, 5: 466}",1,1,0,5
64,contextless,1.6e-07,22,300,3000,6,True,0.3615797466294585,0.5697315593594701,5,5,[3.29876441 0.78223021] [ 2.2103015  -0.15937156] [1.63898282 5.40727171] [0.82092121 2.34152528] [0.71986929 4.70376183],[0.09273244 0.00088948 0.39211538 0.26375161 0.02571648 0.22479461],[[ 0.34586445 -0.17190153]  [-0.17190153  0.46388879]] [[ 0.55559177 -0.10713085]  [-0.10713085  0.66736465]] [[ 0.50854917 -0.10264523]  [-0.10264523  0.78009023]] [[ 0.3127014  -0.18029095]  [-0.18029095  1.51480602]] [[ 0.49144212 -0.20411015]  [-0.20411015  0.54981105]],5,"{0: 114, 1: 0, 2: 470, 3: 306, 4: 22, 5: 288}",2,1,1,5
65,context,1.6e-07,22,300,3000,6,True,0.3807639890017889,0.5664264021435229,5,5,[2.74910766 0.46609251] [0.74434263 4.72271713] [0.85534835 2.35584716] [1.66887804 5.42907443] [ 1.49658178 -0.10987661],[0.12132841 0.24224325 0.02226256 0.00088811 0.24857544 0.36470222],[[ 0.57944392 -0.12480356]  [-0.12480356  0.7402191 ]] [[ 0.49227523 -0.1876612 ]  [-0.1876612   0.55655355]] [[ 0.25166895 -0.32657671]  [-0.32657671  1.64809426]] [[ 0.49755098 -0.10603156]  [-0.10603156  0.7850762 ]] [[ 0.85203318 -0.0918584 ]  [-0.0918584   0.72048227]],5,"{0: 120, 1: 306, 2: 20, 3: 0, 4: 288, 5: 466}",2,1,1,5
66,base,1.6e-07,23,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.27627373 4.97278077] [ 1.27919789 -0.01765615],[5.00563641e-01 4.99436359e-01 1.33000568e-10 2.12800883e-17 3.40481368e-24 5.44770110e-31],[[0.81709883 0.01264629]  [0.01264629 0.73848545]] [[0.82023704 0.01285142]  [0.01285142 0.73530855]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,4
67,contextless,1.6e-07,23,300,3000,6,True,0.4927209278589654,0.9867000185494342,2,2,[1.27692363 4.97008504] [ 2.47218303 -0.02032143],[5.01101220e-01 4.98898780e-01 1.33000329e-10 2.12800502e-17 3.40480758e-24 5.44769133e-31],[[0.81709985 0.00844663]  [0.00844663 0.74453645]] [[ 0.82585743 -0.0066121 ]  [-0.0066121   0.72941176]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,4
68,context,1.6e-07,23,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.27654995 4.97186077] [ 1.87531683 -0.01856767],[5.00747297e-01 4.99252703e-01 1.33000486e-10 2.12800753e-17 3.40481160e-24 5.44769776e-31],[[0.81719711 0.01067146]  [0.01067146 0.74056592]] [[1.17810094 0.00219867]  [0.00219867 0.73327084]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,4
69,base,1.6e-07,24,300,3000,6,True,0.4927099932746571,1.0,2,2,[1.19600041 5.02739689] [1.19790221 0.03541255],[4.98172720e-01 5.01827280e-01 1.33001622e-10 2.12802571e-17 3.40484068e-24 5.44774430e-31],[[0.84131699 0.03118208]  [0.03118208 0.69442293]] [[0.83821152 0.02991829]  [0.02991829 0.74417871]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
70,contextless,1.6e-07,24,300,3000,6,True,0.4960389968041097,0.9933388891944936,2,2,[1.19638572 5.02327118] [2.37425718 0.03100892],[4.99027812e-01 5.00972188e-01 1.33001246e-10 2.12801969e-17 3.40483106e-24 5.44772889e-31],[[0.84138815 0.02754662]  [0.02754662 0.70321565]] [[ 0.83074998 -0.02220832]  [-0.02220832  0.73398405]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
71,context,1.6e-07,24,300,3000,6,True,0.4927099932746571,1.0,2,2,[1.19619268 5.02563458] [1.78551096 0.03349332],[4.98541830e-01 5.01458169e-01 1.33001460e-10 2.12802311e-17 3.40483653e-24 5.44773765e-31],[[0.84137485 0.0293904 ]  [0.0293904  0.69813183]] [[1.17984241 0.00239709]  [0.00239709 0.73967953]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
72,base,1.6e-07,25,300,3000,6,True,0.4311186052587093,0.7552251340951754,4,4,[ 2.10644481 -0.06859579] [0.24697879 4.13041626] [0.93483874 0.04456609] [1.37030949 5.07042734],[1.51502587e-01 4.87461556e-02 8.87952083e-04 3.43349795e-01 4.55513510e-01 1.32573662e-10],[[ 0.46265738 -0.16128348]  [-0.16128348  0.81528091]] [[ 0.25811086 -0.13038663]  [-0.13038663  2.23424555]] [[0.51663143 0.11851772]  [0.11851772 0.70851643]] [[ 0.72884707 -0.07450457]  [-0.07450457  0.65033097]],4,"{0: 152, 1: 32, 2: 0, 3: 442, 4: 574, 5: 0}",2,1,1,5
73,contextless,1.6e-07,25,300,3000,6,True,0.3904825627465733,0.6470353707019478,5,5,[3.44600002 0.09512904] [1.39219101 5.09322024] [0.27132612 4.24418741] [ 1.542393  -0.2122247] [2.43810443 0.10839162],[1.37952731e-01 4.46091668e-01 5.77620272e-02 1.32399553e-01 2.25794020e-01 1.32036633e-10],[[ 0.39257899 -0.24689837]  [-0.24689837  0.86372613]] [[ 0.70913967 -0.09244765]  [-0.09244765  0.64050921]] [[ 0.32430588 -0.14038978]  [-0.14038978  1.58091864]] [[0.28976618 0.02055536]  [0.02055536 0.85366165]] [[ 0.24330547 -0.09915272]  [-0.09915272  0.61802897]],5,"{0: 138, 1: 568, 2: 36, 3: 132, 4: 326, 5: 0}",4,1,3,5
74,context,1.6e-07,25,300,3000,6,True,0.48160805589183,0.945496541910215,3,3,[1.88853946 0.00768655] [0.27887648 4.20640702] [1.38140576 5.0794354 ],[4.95822555e-01 5.45668714e-02 4.49610573e-01 1.32757198e-10 2.12411489e-17 3.39858333e-24],[[ 1.14212375 -0.00610133]  [-0.00610133  0.72640679]] [[ 0.2993729  -0.13721217]  [-0.13721217  2.01056939]] [[ 0.72009129 -0.07910244]  [-0.07910244  0.63945631]],3,"{0: 596, 1: 34, 2: 570, 3: 0, 4: 0, 5: 0}",1,1,0,5
75,base,1.6e-07,26,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.33790535 5.02471609] [1.32173568 0.02441411],[7.96010892e-02 8.89878863e-04 4.97242827e-01 4.22266205e-01 1.32720347e-10 2.12352524e-17],[[ 0.76919789 -0.01745588]  [-0.01745588  0.74454955]] [[ 0.90596683 -0.02305115]  [-0.02305115  0.80059904]],3,"{0: 0, 1: 0, 2: 598, 3: 602, 4: 0, 5: 0}",0,0,0,1
76,contextless,1.6e-07,26,300,3000,6,True,0.4861767940650977,0.9488551940534652,4,4,[ 2.54819117 -0.07602347] [1.34189201 5.0305031 ] [0.91904155 1.25305207] [2.54473426 0.06845388],[1.57861392e-01 4.94520815e-01 1.88065834e-02 3.28811210e-01 1.32438754e-10 2.11901976e-17],[[0.31132633 0.01050173]  [0.01050173 0.78116956]] [[ 0.76887399 -0.02415128]  [-0.02415128  0.73990552]] [[ 0.66921964 -0.25302531]  [-0.25302531  3.99671806]] [[ 0.96127337 -0.08354445]  [-0.08354445  0.73331988]],4,"{0: 26, 1: 598, 2: 6, 3: 570, 4: 0, 5: 0}",0,0,0,1
77,context,1.6e-07,26,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.33711856 5.02201784] [1.91440516 0.03137   ],[8.92321131e-04 8.93347107e-04 4.97811305e-01 5.00403027e-01 1.32779947e-10 2.12447885e-17],[[ 0.76985204 -0.01678045]  [-0.01678045  0.75092194]] [[ 1.14297172 -0.04424278]  [-0.04424278  0.78843683]],2,"{0: 0, 1: 0, 2: 598, 3: 602, 4: 0, 5: 0}",0,0,0,1
78,base,1.6e-07,27,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 1.26795838 -0.03135449] [1.2694169  4.95840554],[5.00440645e-01 4.99559355e-01 1.33000622e-10 2.12800970e-17 3.40481508e-24 5.44770333e-31],[[ 0.77331346 -0.01298011]  [-0.01298011  0.75570083]] [[ 0.76950461 -0.01262891]  [-0.01262891  0.75510083]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,2
79,contextless,1.6e-07,27,300,3000,6,True,0.49600425878134297,0.9867332336519044,3,3,[0.63399883 2.00162584] [ 2.48136225 -0.05740356] [1.279721   4.96973353],[1.48716872e-02 8.92668165e-04 4.89751074e-01 4.94484570e-01 1.32774179e-10 2.12438656e-17],[[ 0.81481678 -0.48363043]  [-0.48363043  2.13234782]] [[ 0.75797301 -0.00983011]  [-0.00983011  0.71849841]] [[ 0.75947112 -0.03019726]  [-0.03019726  0.74190376]],3,"{0: 8, 1: 0, 2: 594, 3: 598, 4: 0, 5: 0}",0,0,0,2
80,context,1.6e-07,27,300,3000,6,True,0.486356049371022,0.7833913610346517,3,3,[ 1.45231738 -0.06860836] [1.26998103 4.95875621] [2.59647138 0.05060058],[3.24155548e-01 4.99666816e-01 1.76177636e-01 1.32433244e-10 2.11893162e-17 3.39029010e-24],[[ 0.91695023 -0.09699115]  [-0.09699115  0.83444959]] [[ 0.76949297 -0.01524889]  [-0.01524889  0.75482664]] [[ 0.70275641 -0.02245204]  [-0.02245204  0.66373012]],3,"{0: 410, 1: 600, 2: 190, 3: 0, 4: 0, 5: 0}",1,0,1,2
81,base,1.6e-07,28,300,3000,6,True,0.4894085164971616,1.0,2,2,[1.18466363 4.97466783] [ 1.20316192 -0.02183406],[8.92645125e-04 5.01338013e-01 4.97769342e-01 1.32889262e-10 2.12622791e-17 3.40196416e-24],[[ 0.70223574 -0.00329308]  [-0.00329308  0.77287165]] [[0.70406518 0.00086751]  [0.00086751 0.73995926]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0,5
82,contextless,1.6e-07,28,300,3000,6,True,0.4808969402423045,0.9604214881751456,3,3,[1.22124499 4.98359156] [ 2.41879924 -0.04017954] [0.30848175 3.25033177],[8.92894635e-04 4.82199983e-01 4.86495726e-01 8.66095739e-04 2.95453006e-02 1.25918378e-10],[[ 0.65995369 -0.01139617]  [-0.01139617  0.68981682]] [[ 0.66793384 -0.02802374]  [-0.02802374  0.69340611]] [[ 0.6672424  -0.17683096]  [-0.17683096  6.13202063]],3,"{0: 0, 1: 592, 2: 588, 3: 0, 4: 20, 5: 0}",0,0,0,5
83,context,1.6e-07,28,300,3000,6,True,0.4851707173469229,0.9768248024863009,3,3,[ 1.80676741 -0.03555795] [0.27670507 4.03362879] [1.2288789  4.98198031],[4.93128949e-01 8.91811158e-04 2.98917824e-02 4.76087458e-01 1.32554590e-10 2.12087312e-17],[[ 1.05129392 -0.00696742]  [-0.00696742  0.72157677]] [[ 0.66469468 -0.07731127]  [-0.07731127  4.5255501 ]] [[ 0.65435298 -0.00956205]  [-0.00956205  0.6802599 ]],3,"{0: 598, 1: 0, 2: 10, 3: 592, 4: 0, 5: 0}",1,1,0,5
84,base,1.6e-07,29,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.27699888 4.99896337] [1.27654478 0.00831108],[4.99463072e-01 5.00536928e-01 1.33001055e-10 2.12801662e-17 3.40482614e-24 5.44772103e-31],[[ 0.73538712 -0.02363596]  [-0.02363596  0.79998215]] [[ 0.73288281 -0.02361905]  [-0.02361905  0.82117841]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
85,contextless,1.6e-07,29,300,3000,6,True,0.4943297805470136,0.9803165986274549,3,3,[1.28386232 5.01234305] [0.75123543 2.14343648] [ 2.48278241 -0.0382639 ],[4.94688589e-01 8.94089703e-04 1.95246286e-02 4.84892692e-01 1.32557438e-10 2.12091869e-17],[[ 0.73328345 -0.03653718]  [-0.03653718  0.78591231]] [[ 0.78301337 -0.16156958]  [-0.16156958  1.41600949]] [[ 0.72705313 -0.02981173]  [-0.02981173  0.75202713]],3,"{0: 598, 1: 0, 2: 12, 3: 590, 4: 0, 5: 0}",0,0,0,6
86,context,1.6e-07,29,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.27697304 4.99666908] [1.85596656 0.00629769],[4.99894977e-01 5.00105023e-01 1.33000864e-10 2.12801357e-17 3.40482126e-24 5.44771322e-31],[[ 0.73552123 -0.02492944]  [-0.02492944  0.80547251]] [[ 1.10670007 -0.06542158]  [-0.06542158  0.81708417]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,6
87,base,1.6e-07,30,300,3000,6,True,0.4885589032981534,0.9966416357290356,3,2,[1.22469415 5.07125729] [1.22433131 0.08100238] [ 0.76425159 -1.43993218],[4.95949858e-01 5.01290112e-01 2.76003080e-03 1.02216899e-10 1.63547017e-17 2.61675189e-24],[[ 7.57209617e-01 -3.96129836e-04]  [-3.96129836e-04  7.16645875e-01]] [[ 0.74898721 -0.00378371]  [-0.00378371  0.7718911 ]] [[0.32551962 0.85029344]  [0.85029344 8.22436345]],3,"{0: 594, 1: 604, 2: 2, 3: 0, 4: 0, 5: 0}",0,0,0,4
88,contextless,1.6e-07,30,300,3000,6,True,0.4852597385288484,0.9833637022828132,4,3,[1.22617398 5.07217288] [ 1.80122987 -0.37329641] [2.41370991 0.05996391] [0.56418611 2.01858173],[4.94835261e-01 1.08037449e-02 4.86509756e-01 7.85123782e-03 1.20086673e-10 1.92138649e-17],[[ 0.75818808 -0.00523178]  [-0.00523178  0.71943604]] [[ 0.31707433 -0.3963784 ]  [-0.3963784   6.4922094 ]] [[ 0.76404561 -0.04587792]  [-0.04587792  0.7001561 ]] [[ 0.84469873 -0.15976467]  [-0.15976467  1.40350852]],4,"{0: 594, 1: 4, 2: 596, 3: 6, 4: 0, 5: 0}",0,0,0,4
89,context,1.6e-07,30,300,3000,6,True,0.4881488430227471,0.9949707877348208,3,2,[1.22472494 5.07039603] [ 1.28082336 -0.90264993] [1.80408058 0.08342162],[4.95964744e-01 6.42066399e-03 4.97614592e-01 1.32780775e-10 2.12449212e-17 3.39918690e-24],[[ 0.75796257 -0.00187713]  [-0.00187713  0.71919554]] [[0.45367222 0.24231054]  [0.24231054 7.11642367]] [[ 1.11735367 -0.05196178]  [-0.05196178  0.75519305]],3,"{0: 594, 1: 3, 2: 603, 3: 0, 4: 0, 5: 0}",0,0,0,4
90,base,1.6e-07,31,300,3000,6,True,0.4952056409972774,0.9966638751542832,3,2,[1.31532089 0.09214511] [1.32277498 5.0765961 ] [-0.08865366 -0.83598369],[4.99729932e-01 8.85587116e-04 4.97166811e-01 2.21766989e-03 9.66227145e-11 1.54596321e-17],[[ 0.80479475 -0.0359351 ]  [-0.0359351   0.74548288]] [[ 0.79469226 -0.02389482]  [-0.02389482  0.74009854]] [[1.04071349 2.03988003]  [2.03988003 6.80648942]],3,"{0: 600, 1: 0, 2: 598, 3: 2, 4: 0, 5: 0}",1,0,1,6
91,contextless,1.6e-07,31,300,3000,6,True,0.4951655510073193,0.9835416063722292,3,3,[2.53665426 0.08080164] [1.32362514 5.08178685] [0.57425117 0.5995831 ],[4.86245294e-01 8.92803067e-04 4.95359590e-01 1.75023130e-02 1.26779693e-10 2.02847479e-17],[[ 0.73186084 -0.07920745]  [-0.07920745  0.7221611 ]] [[ 0.79234954 -0.02518395]  [-0.02518395  0.7328318 ]] [[0.61662744 0.05812297]  [0.05812297 3.69616296]],3,"{0: 592, 1: 0, 2: 598, 3: 10, 4: 0, 5: 0}",1,0,1,6
92,context,1.6e-07,31,300,3000,6,True,0.4952056409972774,0.9966638751542832,3,2,[ 0.45913214 -0.37166658] [1.3215777  5.07928433] [1.89987099 0.09348382],[3.80819060e-03 8.89481771e-04 4.97371789e-01 4.97930539e-01 1.32778208e-10 2.12445102e-17],[[1.14188264 1.5957546 ]  [1.5957546  6.61998487]] [[ 0.79375742 -0.02223629]  [-0.02223629  0.73423585]] [[ 1.15737163 -0.06999008]  [-0.06999008  0.75161903]],3,"{0: 2, 1: 0, 2: 598, 3: 600, 4: 0, 5: 0}",1,0,1,6
93,base,1.6e-07,32,300,3000,6,True,0.3782660450770672,0.6283144107342513,4,4,[1.53576797 5.16694475] [0.62546163 0.41118522] [0.4838091  4.73339647] [ 1.52321993 -0.07141358],[0.0008917  0.37293082 0.14572963 0.13025449 0.00088566 0.34930771],[[ 0.52103612 -0.00751996]  [-0.00751996  0.84385603]] [[0.45166136 0.32061485]  [0.32061485 0.7330909 ]] [[ 0.3810193  -0.02411721]  [-0.02411721  0.51511478]] [[0.57446412 0.10168634]  [0.10168634 0.66464312]],4,"{0: 0, 1: 478, 2: 174, 3: 126, 4: 0, 5: 422}",2,1,1,5
94,contextless,1.6e-07,32,300,3000,6,True,0.3920157984645478,0.6645203503638868,4,4,[2.87030038 0.93397178] [1.52461812 5.22530715] [ 2.32360657 -0.14414952] [0.55900866 4.5931186 ],[9.94303464e-02 3.67880238e-01 3.98159650e-01 1.34529765e-01 1.32076283e-10 2.11322021e-17],[[ 0.69191629 -0.35368833]  [-0.35368833  0.5068437 ]] [[ 0.54158875 -0.03230068]  [-0.03230068  0.79517972]] [[ 0.66884928 -0.0096337 ]  [-0.0096337   0.56043291]] [[ 0.44693556 -0.11002961]  [-0.11002961  0.49644866]],4,"{0: 116, 1: 464, 2: 480, 3: 140, 4: 0, 5: 0}",1,1,0,5
95,context,1.6e-07,32,300,3000,6,True,0.4492142069044353,0.8285347114024268,3,3,[1.85065488 0.07152564] [1.05031028 5.18199272] [2.10965699 4.55704827],[4.98553865e-01 4.03247585e-01 8.92515895e-04 8.84236034e-04 9.64217980e-02 1.29677948e-10],[[1.05845957 0.05868569]  [0.05868569 0.72772065]] [[0.55281491 0.16435662]  [0.16435662 0.75592512]] [[0.3570025  0.27337075]  [0.27337075 0.59804265]],3,"{0: 598, 1: 478, 2: 0, 3: 0, 4: 124, 5: 0}",1,1,0,5
96,base,1.6e-07,33,300,3000,6,True,0.39801766004165456,0.6685338575413314,4,4,[ 1.33716593 -0.02851701] [1.99474619 5.14345381] [0.80770285 5.13602702] [1.40719311 4.69330854],[0.50104627 0.11945658 0.00088008 0.17296818 0.0008736  0.20477528],[[ 0.72490548 -0.01960145]  [-0.01960145  0.68340356]] [[0.13450068 0.12063139]  [0.12063139 0.7976995 ]] [[ 0.19784771 -0.01650908]  [-0.01650908  0.65938856]] [[ 1.01637355 -0.07580105]  [-0.07580105  0.5792154 ]],4,"{0: 602, 1: 150, 2: 0, 3: 248, 4: 0, 5: 200}",1,1,0,2
97,contextless,1.6e-07,33,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 2.5327673 -0.0311749] [1.33935836 4.9601513 ],[5.00574088e-01 4.99425911e-01 1.33000563e-10 2.12800876e-17 3.40481356e-24 5.44770091e-31],[[ 0.72355481 -0.03110282]  [-0.03110282  0.67704856]] [[ 0.72627739 -0.02223636]  [-0.02223636  0.67349284]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,2
