Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,19,300,1000,6,True,0.1633052323286614,0.915140375401536,2,2,[2.02314344 1.06018105] [1.93170263 3.1016507 ],[8.96111881e-04 4.66361846e-01 6.68169745e-02 4.65925067e-01 1.32667299e-10 2.12267647e-17],[[1.50521458 0.0473608 ]  [0.0473608  1.31516672]] [[1.49491414 0.08703823]  [0.08703823 1.3566341 ]],3,"{0: 0, 1: 604, 2: 0, 3: 596, 4: 0, 5: 0}",0,0,0
0.16666666666666666,0,300,1000,6,True,-0.0008109801356000576,-0.000506551882322065,3,3,[2.81735321 1.98397929] [-0.22836565  1.61779369] [1.18382642 2.15220789],[4.75324925e-01 8.94593686e-04 4.46905601e-02 4.78954547e-01 1.18454955e-04 1.69197535e-05],[[0.68996463 0.13672976]  [0.13672976 2.31267565]] [[ 1.86459593 -0.24163793]  [-0.24163793  1.78044309]] [[ 0.51313469 -0.01510967]  [-0.01510967  2.62630437]],3,"{0: 554, 1: 0, 2: 26, 3: 620, 4: 0, 5: 0}",3,0,3
0.16666666666666666,1,300,1000,6,True,0.1361125629214127,0.4832253119986445,3,3,[1.34753137 2.24527509] [1.96133575 1.24126388] [2.23594997 3.29232883],[2.31224214e-01 5.11435722e-01 2.57202190e-01 1.18526274e-04 1.69299102e-05 2.41855775e-06],[[ 0.9411754  -0.73380349]  [-0.73380349  2.46875946]] [[1.61045303 0.00675938]  [0.00675938 1.52034726]] [[ 0.78479824 -0.01249348]  [-0.01249348  0.99668546]],3,"{0: 132, 1: 742, 2: 326, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,2,300,1000,6,True,0.1380038686212443,0.4890488812743176,3,3,[2.70558057 2.76243415] [2.3069877  0.76022649] [1.21622114 2.69928794],[1.95954878e-01 4.28701002e-01 3.75206100e-01 1.18651825e-04 1.69478486e-05 2.42112038e-06],[[0.89156788 0.33849343]  [0.33849343 0.81895282]] [[1.43427027 0.34246286]  [0.34246286 1.2664768 ]] [[0.81391076 0.30900176]  [0.30900176 2.29252173]],3,"{0: 216, 1: 540, 2: 444, 3: 0, 4: 0, 5: 0}",1,0,0
0.16666666666666666,3,300,1000,6,True,0.02790478295913293,0.034318898745644213,4,4,[1.29712251 2.14400305] [2.15892885 1.82996797] [2.33922337 3.81600004] [3.70932639 1.71064274],[0.4456647  0.31702323 0.00089138 0.00088798 0.10094285 0.13458987],[[1.21288005 0.21062155]  [0.21062155 2.66582677]] [[0.59126204 0.10273767]  [0.10273767 1.81197943]] [[ 0.8574722  -0.07221492]  [-0.07221492  0.60371698]] [[ 0.56048378 -0.12880053]  [-0.12880053  1.8117735 ]],4,"{0: 500, 1: 418, 2: 0, 3: 0, 4: 120, 5: 162}",3,0,1
0.16666666666666666,4,300,1000,6,True,-0.0006600372275024733,0.005215777723960705,3,3,[1.45380546 2.1688052 ] [3.14597076 1.85071525] [-0.40383078  1.47438465],[5.53272715e-01 3.93966767e-01 5.26244520e-02 1.16971385e-04 1.67078820e-05 2.38683947e-06],[[ 0.55065291 -0.02613852]  [-0.02613852  2.11797988]] [[0.73321141 0.15380645]  [0.15380645 2.55631584]] [[ 0.91810286 -0.12044066]  [-0.12044066  3.33939829]],3,"{0: 714, 1: 444, 2: 42, 3: 0, 4: 0, 5: 0}",3,0,1
0.16666666666666666,5,300,1000,6,True,0.0,0.0,1,1,[1.95304925 1.96665754],[9.99861134e-01 1.19037813e-04 1.70029817e-05 2.42899653e-06 3.46999504e-07 4.95713577e-08],[[ 1.40056712 -0.0497888 ]  [-0.0497888   2.45635139]],1,"{0: 1200, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,300,1000,6,True,0.081528734161876,0.26645147472899194,2,2,[2.18372741 3.47742609] [1.91994977 1.44527602],[2.64267476e-01 7.35593864e-01 1.18903708e-04 1.69838167e-05 2.42625866e-06 3.46608380e-07],[[1.52393492 0.00487189]  [0.00487189 1.01946262]] [[1.49611396 0.06281485]  [0.06281485 1.95748748]],2,"{0: 302, 1: 898, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,7,300,1000,6,True,0.060028275488412636,0.21212618989443519,5,5,[-0.28331163  1.45443175] [1.94166946 1.27134659] [2.41623672 3.05487645] [0.61120217 1.52305904] [3.21230425 0.93296833],[0.01151975 0.33644773 0.2649424  0.00089145 0.23628315 0.14991551],[[2.06937632 0.17707186]  [0.17707186 1.16542911]] [[ 0.15061429 -0.02634157]  [-0.02634157  1.83558769]] [[ 0.93038463 -0.11611319]  [-0.11611319  1.21129398]] [[ 0.3275708  -0.05340853]  [-0.05340853  2.03593774]] [[ 0.45573304 -0.03297612]  [-0.03297612  1.33356033]],5,"{0: 8, 1: 446, 2: 296, 3: 0, 4: 290, 5: 160}",6,0,6
0.16666666666666666,8,300,1000,6,True,0.12675461745243183,0.4461788106746528,5,5,[3.52134358 1.92269854] [1.57061362 0.67687841] [1.49753165 3.68918652] [2.4972808  1.15680713] [2.32647644 2.63535681],[0.00089617 0.09107305 0.33883923 0.29396323 0.11013866 0.16508967],[[ 0.97074597 -0.29514052]  [-0.29514052  0.90061367]] [[ 1.36647941 -0.25414807]  [-0.25414807  1.24605198]] [[1.19224505 0.23390315]  [0.23390315 1.00416888]] [[ 0.60341924 -0.26621275]  [-0.26621275  0.38276343]] [[1.1864953  0.34580246]  [0.34580246 0.32766164]],5,"{0: 0, 1: 72, 2: 378, 3: 330, 4: 150, 5: 270}",3,0,3
0.16666666666666666,9,300,1000,6,True,0.08403555182202194,0.30726354202028894,4,4,[1.49319341 2.97346354] [1.76259162 1.37251865] [3.28061421 1.89720894] [1.71729426 0.21550705],[4.99537512e-01 1.14455197e-01 2.16142501e-01 1.69729926e-01 1.18008318e-04 1.68559464e-05],[[1.13610614 0.06609644]  [0.06609644 1.56651474]] [[0.56520568 0.05335258]  [0.05335258 0.26962571]] [[ 0.34098279 -0.14648666]  [-0.14648666  2.73824832]] [[1.39464304 0.00313583]  [0.00313583 1.05289508]],4,"{0: 564, 1: 162, 2: 312, 3: 162, 4: 0, 5: 0}",1,0,1
0.16666666666666666,10,300,1000,6,True,0.008000169817791397,0.028145319503947153,3,3,[1.96069589 2.24829962] [1.3823058  0.05737721] [-0.81744197  1.40146623],[0.84984542 0.00088975 0.00088439 0.12133178 0.00085108 0.02619758],[[ 1.1890708  -0.2238771 ]  [-0.2238771   2.20838033]] [[0.74103743 0.00892023]  [0.00892023 1.06401906]] [[ 1.23402325 -0.05190429]  [-0.05190429  1.53788515]],3,"{0: 1082, 1: 0, 2: 0, 3: 96, 4: 0, 5: 22}",1,0,0
0.16666666666666666,11,300,1000,6,True,-0.0003078981567546642,0.0068476509821416825,2,2,[2.33274112 1.91088475] [0.49001338 2.41696108],[8.47936354e-01 8.89834505e-04 1.51036848e-01 1.17742898e-04 1.68180636e-05 2.40257969e-06],[[0.89833122 0.07656462]  [0.07656462 2.54490709]] [[0.78126188 0.06719513]  [0.06719513 1.91052994]],2,"{0: 1054, 1: 0, 2: 146, 3: 0, 4: 0, 5: 0}",1,0,1
0.16666666666666666,12,300,1000,6,True,0.07696350610512824,0.2408942771071999,5,5,[2.67200409 2.80492265] [1.58772552 2.92459021] [1.55633083 2.67334343] [1.5264179  1.07478545] [2.06967257 0.17236236],[3.04646038e-01 2.63672405e-01 9.43969964e-02 1.18241401e-01 2.18925229e-01 1.17930648e-04],[[ 0.45311772 -0.1839688 ]  [-0.1839688   1.65311236]] [[ 2.06775557 -0.06201674]  [-0.06201674  2.03315167]] [[ 0.36426938 -0.22405033]  [-0.22405033  0.36754757]] [[ 0.48045738 -0.08269483]  [-0.08269483  0.3109036 ]] [[1.15942196 0.16441608]  [0.16441608 1.01255191]],5,"{0: 462, 1: 162, 2: 136, 3: 182, 4: 258, 5: 0}",2,0,0
0.16666666666666666,13,300,1000,6,True,0.1112186072368267,0.3176648809149619,6,6,[1.40065017 2.71599039] [1.51468276 0.76717928] [3.23897939 1.143964  ] [3.10256252 3.04428387] [ 2.14918634 -0.57187565] [0.50431033 5.1443957 ],[0.33172632 0.22163069 0.08716759 0.26901049 0.07889453 0.01157037],[[ 1.00041918 -0.13933357]  [-0.13933357  1.00480614]] [[ 0.8957113  -0.0908094 ]  [-0.0908094   0.58946442]] [[ 0.72732897 -0.30926115]  [-0.30926115  0.53939298]] [[ 1.02935552 -0.06474322]  [-0.06474322  1.43407155]] [[ 2.00265516 -0.55120544]  [-0.55120544  1.45009753]] [[ 0.85607364 -0.78981577]  [-0.78981577  3.28986171]],6,"{0: 416, 1: 300, 2: 124, 3: 286, 4: 64, 5: 10}",2,0,1
0.16666666666666666,14,300,1000,6,True,0.07801920454222643,0.23404640697117488,4,4,[0.44392479 2.08708805] [2.6360655  0.84230282] [2.58867199 2.97063846] [1.68441084 1.89457468],[0.16348621 0.2961009  0.33865113 0.0008898  0.00088581 0.19998614],[[ 0.33445928 -0.09239125]  [-0.09239125  2.28406097]] [[ 1.23152001 -0.07003872]  [-0.07003872  1.40471644]] [[ 0.80169084 -0.21418375]  [-0.21418375  1.52565118]] [[ 0.1014326  -0.1055752 ]  [-0.1055752   2.36117821]],4,"{0: 212, 1: 280, 2: 368, 3: 0, 4: 0, 5: 340}",2,0,0
0.16666666666666666,15,300,1000,6,True,0.10138131417761616,0.45899433146447055,3,3,[2.38498837 2.8789928 ] [0.47097632 2.00654284] [2.22611809 0.70650748],[5.17962088e-01 1.57110116e-01 3.24789917e-01 1.18529617e-04 1.69303889e-05 2.41862613e-06],[[0.95157291 0.02903205]  [0.02903205 1.55695268]] [[0.4024322  0.02486415]  [0.02486415 2.45079397]] [[1.05561578 0.13375308]  [0.13375308 1.30889052]],3,"{0: 628, 1: 196, 2: 376, 3: 0, 4: 0, 5: 0}",1,0,0
0.16666666666666666,16,300,1000,6,True,0.1679690280890295,0.762514083557433,2,2,[2.05129837 1.11024812] [1.79477142 2.98438667],[5.40666316e-01 4.59195117e-01 1.18822968e-04 1.69722823e-05 2.42461089e-06 3.46372984e-07],[[1.42992428 0.18973985]  [0.18973985 1.60675794]] [[1.396071   0.1487552 ]  [0.1487552  1.48922041]],2,"{0: 670, 1: 530, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,300,1000,6,True,0.10084612089570441,0.4363141840075315,4,3,[4.42315316 3.31860631] [1.69726276 2.86862465] [1.45481428 3.92188565] [2.02283967 1.20049021],[6.44802133e-03 1.55707620e-01 1.96714384e-01 6.40994358e-01 1.18666467e-04 1.69499453e-05],[[3.23398626 1.62573191]  [1.62573191 1.98296405]] [[1.38618309 0.38570479]  [0.38570479 0.30848178]] [[ 1.29961205 -0.01088051]  [-0.01088051  0.98677591]] [[1.27594759 0.18150639]  [0.18150639 1.53305792]],4,"{0: 4, 1: 258, 2: 210, 3: 728, 4: 0, 5: 0}",2,2,0
0.16666666666666666,18,300,1000,6,True,0.011226741838347912,0.06786936164990687,4,4,[2.45692784 1.88403169] [0.9004847 2.4135118] [1.50212078 0.36779301] [3.77332134 2.53164795],[3.78541228e-01 3.28298459e-01 1.40795941e-01 8.86484719e-04 1.51360623e-01 1.17263248e-04],[[ 0.54769349 -0.5352868 ]  [-0.5352868   2.4554277 ]] [[0.73338505 0.38416908]  [0.38416908 2.10748873]] [[0.10187937 0.04085739]  [0.04085739 1.43370181]] [[ 0.68204352 -0.00810606]  [-0.00810606  2.66934881]],4,"{0: 492, 1: 374, 2: 180, 3: 0, 4: 154, 5: 0}",3,0,2
0.16666666666666666,19,300,1000,6,True,0.1633052323286614,0.915140375401536,2,2,[2.02335773 1.05957382] [1.93165911 3.10106865],[8.95990486e-04 4.65987713e-01 6.68421332e-02 4.66138688e-01 1.18542425e-04 1.69322259e-05],[[1.50507266 0.04744183]  [0.04744183 1.31472796]] [[1.49495354 0.08706072]  [0.08706072 1.35705009]],3,"{0: 0, 1: 604, 2: 0, 3: 596, 4: 0, 5: 0}",0,0,0
1,0,300,1000,6,True,-0.0009124400011115386,-0.000550870091813328,3,3,[2.8185844  1.98435453] [-0.22835228  1.61731149] [1.18460423 2.15165976],[4.74483065e-01 8.94939894e-04 4.46553870e-02 4.79323110e-01 4.30578493e-04 2.12920112e-04],[[0.68912322 0.13646647]  [0.13646647 2.3123268 ]] [[ 1.86509579 -0.24200373]  [-0.24200373  1.78013922]] [[ 0.51362061 -0.015416  ]  [-0.015416    2.62644972]],3,"{0: 552, 1: 0, 2: 26, 3: 622, 4: 0, 5: 0}",3,0,3
1,1,300,1000,6,True,0.1361125629214127,0.4832253119986445,3,3,[1.34749771 2.24499699] [1.96135245 1.2409162 ] [2.2359546  3.29204297],[2.31140947e-01 5.10936253e-01 2.57170841e-01 4.31714807e-04 2.13770735e-04 1.06473355e-04],[[ 0.94117584 -0.73379682]  [-0.73379682  2.46880129]] [[1.61063727 0.00677586]  [0.00677586 1.52000136]] [[ 0.78489945 -0.01254308]  [-0.01254308  0.99690586]],3,"{0: 132, 1: 742, 2: 326, 3: 0, 4: 0, 5: 0}",0,0,0
1,2,300,1000,6,True,0.1380038686212443,0.4890488812743176,3,3,[2.70536561 2.7631942 ] [2.30566038 0.76130255] [1.21639699 2.70207124],[1.95580870e-01 4.29282349e-01 3.74384096e-01 4.32127322e-04 2.13980195e-04 1.06578630e-04],[[0.89189241 0.33879822]  [0.33879822 0.81837589]] [[1.43515066 0.34248625]  [0.34248625 1.26758531]] [[0.81390075 0.30872334]  [0.30872334 2.28922556]],3,"{0: 216, 1: 540, 2: 444, 3: 0, 4: 0, 5: 0}",1,0,0
1,3,300,1000,6,True,0.02790478295913293,0.034318898745644213,4,4,[1.29669243 2.14397761] [2.15776806 1.83000004] [2.33979696 3.81579721] [3.70743552 1.71137927],[0.44561753 0.31659911 0.00089139 0.000888   0.10094174 0.13506223],[[1.21249103 0.21064817]  [0.21064817 2.66552032]] [[0.58954135 0.10259496]  [0.10259496 1.81299336]] [[ 0.85785948 -0.07238577]  [-0.07238577  0.60389679]] [[ 0.56107337 -0.12887074]  [-0.12887074  1.8114623 ]],4,"{0: 500, 1: 418, 2: 0, 3: 0, 4: 120, 5: 162}",3,0,1
1,4,300,1000,6,True,-0.0006600372275024733,0.005215777723960705,3,3,[1.45373197 2.16886687] [3.14574976 1.85073384] [-0.40275483  1.47502984],[5.52762935e-01 3.93832281e-01 5.26633385e-02 4.25613923e-04 2.10817264e-04 1.05014651e-04],[[ 0.55045265 -0.02611017]  [-0.02611017  2.11785389]] [[0.73333961 0.15377239]  [0.15377239 2.55629042]] [[ 0.91873886 -0.11992882]  [-0.11992882  3.33945897]],3,"{0: 714, 1: 444, 2: 42, 3: 0, 4: 0, 5: 0}",3,0,1
1,5,300,1000,6,True,0.0,0.0,1,1,[1.95304921 1.96665792],[9.99163656e-01 4.33895551e-04 2.15007385e-04 1.07171040e-04 5.35221430e-05 2.67475417e-05],[[ 1.40058978 -0.04978959]  [-0.04978959  2.45638671]],1,"{0: 1200, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,6,300,1000,6,True,0.07990977910135898,0.2562161591628359,2,2,[2.18141569 3.48310655] [1.92164199 1.44998146],[2.61649176e-01 7.37542344e-01 4.33361184e-04 2.14701018e-04 1.06995448e-04 5.34232994e-05],[[1.52231497 0.00682952]  [0.00682952 1.0147633 ]] [[1.49746914 0.06483175]  [0.06483175 1.96154255]],2,"{0: 296, 1: 904, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,7,300,1000,6,True,0.06018783780696005,0.21251792690658716,5,5,[-0.28317358  1.45437329] [1.94196808 1.27077486] [2.40865917 3.06127323] [0.61093866 1.52025772] [3.21302592 0.94310547],[0.01151965 0.3365504  0.26392801 0.00089146 0.23583505 0.15127542],[[2.06949037 0.17719122]  [0.17719122 1.16511492]] [[ 0.15067098 -0.02587427]  [-0.02587427  1.83354404]] [[ 0.93317555 -0.11273713]  [-0.11273713  1.20577726]] [[ 0.32744519 -0.05355996]  [-0.05355996  2.03331421]] [[ 0.45574672 -0.03194888]  [-0.03194888  1.34231016]],5,"{0: 8, 1: 444, 2: 296, 3: 0, 4: 290, 5: 162}",6,0,6
