Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1000,3,500,1000,6,True,0.05370380544650101,0.1444336823117763,5,5,[0.58586553 1.8532848 ] [3.12094563 2.5510708 ] [2.13378569 0.73379558] [1.06857244 2.4946809 ] [2.09867185 2.84631459],[0.1837549  0.33351806 0.21382329 0.13628052 0.00053561 0.13208762],[[ 0.90398642 -0.02967796]  [-0.02967796  3.05640345]] [[ 0.7160876  -0.32856524]  [-0.32856524  2.07256542]] [[0.70969781 0.07563126]  [0.07563126 1.22398245]] [[ 0.17622228 -0.0500687 ]  [-0.0500687   1.80299694]] [[0.07516932 0.01791945]  [0.01791945 1.52129398]],5,"{0: 248, 1: 604, 2: 430, 3: 342, 4: 0, 5: 376}",5,0,2
1000,4,500,1000,6,True,0.08282891746293175,0.31405641818999813,4,4,[3.14991376 1.73551532] [1.44445988 1.1619844 ] [0.24044452 1.54420824] [1.51116949 3.17211264],[0.35775654 0.24179874 0.0954414  0.30393285 0.0005353  0.00053517],[[0.70665959 0.25944291]  [0.25944291 2.75510793]] [[ 0.50241294 -0.00872491]  [-0.00872491  1.03716977]] [[ 1.19293723 -0.17912422]  [-0.17912422  2.44808443]] [[ 0.78744845 -0.08384367]  [-0.08384367  1.10880964]],4,"{0: 734, 1: 520, 2: 114, 3: 632, 4: 0, 5: 0}",3,0,3
1000,5,500,1000,6,True,0.060678026736846254,0.20446358781138915,4,4,[1.59895924 2.50533416] [2.52462626 3.08099616] [2.39504914 0.3284414 ] [2.91972039 1.6585801 ],[5.74758621e-01 1.09251237e-01 2.22598378e-01 5.35836600e-04 5.35341767e-04 9.23205855e-02],[[1.32702555 0.17513898]  [0.17513898 2.26493539]] [[0.8043931  0.3339602 ]  [0.3339602  0.69751536]] [[1.14224751 0.08354573]  [0.08354573 0.9227489 ]] [[1.02024828 0.31825673]  [0.31825673 0.32725923]],4,"{0: 1332, 1: 58, 2: 454, 3: 0, 4: 0, 5: 156}",2,0,0
1000,6,500,1000,6,False,0.11380985652653139,0.32938835381817405,6,6,[1.1643279 1.7775079] [1.8757146  1.79778175] [2.6749087  1.01927085] [3.87737106 1.27858234] [2.02356058 3.5183623 ] [1.04099179 0.51404734],[0.24002666 0.08243608 0.23842174 0.05920176 0.29679003 0.08312373],[[ 1.13687698 -0.04047127]  [-0.04047127  1.61800713]] [[0.85026825 0.16391866]  [0.16391866 0.37349388]] [[0.36601511 0.23014585]  [0.23014585 1.79181918]] [[0.98760597 0.33057559]  [0.33057559 2.36753403]] [[1.12562575 0.09900008]  [0.09900008 0.9312638 ]] [[0.56526522 0.32063412]  [0.32063412 1.08906912]],6,"{0: 470, 1: 28, 2: 632, 3: 76, 4: 674, 5: 120}",7,0,7
1000,7,500,1000,6,False,0.12623616107624538,0.26454513464801405,5,5,[1.71594676 0.55072138] [2.992604   2.33357008] [1.94294803 2.23196097] [0.93160333 2.66669885] [3.40905215 2.46950324],[0.31182697 0.15824645 0.2213381  0.00053591 0.20367677 0.10437581],[[ 1.34637705 -0.07633505]  [-0.07633505  1.07365731]] [[ 0.25125197 -0.1651478 ]  [-0.1651478   1.83984518]] [[ 0.11078601 -0.01098207]  [-0.01098207  2.04380869]] [[0.67857824 0.00694226]  [0.00694226 1.16748161]] [[0.68229735 0.05677823]  [0.05677823 2.27147835]],5,"{0: 686, 1: 364, 2: 516, 3: 0, 4: 336, 5: 98}",5,0,0
1000,8,500,1000,6,True,0.09501307908117056,0.3026458270998538,6,6,[2.18675112 0.17739341] [2.62947999 1.10009956] [1.06930107 1.0776764 ] [2.63664144 2.67291904] [1.61695626 3.68868473] [3.63072175 1.8467382 ],[0.08280198 0.1217466  0.30310231 0.14156205 0.26405875 0.08672831],[[ 0.22197194 -0.09065055]  [-0.09065055  1.01335574]] [[ 0.63114702 -0.4128871 ]  [-0.4128871   0.51167769]] [[ 1.03307601 -0.26335284]  [-0.26335284  1.75566036]] [[1.11676425 0.30954607]  [0.30954607 0.38587554]] [[0.93719853 0.19215857]  [0.19215857 1.07041774]] [[ 1.01960983 -0.37768153]  [-0.37768153  0.85519693]],6,"{0: 144, 1: 310, 2: 584, 3: 338, 4: 522, 5: 102}",5,0,4
1000,9,500,1000,6,True,0.05340043825988575,0.17567128329194825,5,5,[2.69665993 0.19463703] [2.45768491 3.31895053] [1.30170907 1.77000181] [2.79977975 1.59149641] [1.40276848 2.47136971],[0.16218083 0.0005368  0.20286861 0.20573078 0.15079271 0.27789028],[[ 0.94811418 -0.22305815]  [-0.22305815  0.90375826]] [[0.99986317 0.01140261]  [0.01140261 0.76058568]] [[ 0.24416175 -0.22303533]  [-0.22303533  2.38488777]] [[0.82081291 0.01870449]  [0.01870449 0.35281276]] [[1.65029954 0.49471171]  [0.49471171 2.80252671]],5,"{0: 284, 1: 0, 2: 462, 3: 616, 4: 356, 5: 282}",3,1,2
1000,10,500,1000,6,True,0.14614879900475994,0.7986571944000596,5,5,[-0.2674207   1.13642987] [3.33716412 2.67120852] [1.98798347 0.68535767] [1.48099326 1.72024006] [1.81740936 3.09611458],[0.02179017 0.05491935 0.40758667 0.08239019 0.43277798 0.00053564],[[1.59619645 0.15738892]  [0.15738892 0.84326235]] [[0.68422679 0.06669628]  [0.06669628 0.83213423]] [[1.07190604 0.17260243]  [0.17260243 1.33637484]] [[ 2.47919652 -0.90279362]  [-0.90279362  0.60035128]] [[ 1.07911957 -0.10775927]  [-0.10775927  1.42397128]],5,"{0: 20, 1: 58, 2: 932, 3: 54, 4: 936, 5: 0}",4,0,2
1000,11,500,1000,6,False,0.09324003272920219,0.2901002970153105,5,5,[2.58599628 1.21809084] [0.8106282  2.20731459] [2.27768279 2.80925188] [2.39145845 0.05526725] [3.06502291 2.64490116],[0.10415518 0.00053699 0.21362133 0.43768736 0.190847   0.05315214],[[ 0.68363285 -0.00643901]  [-0.00643901  0.2409152 ]] [[ 0.7832038  -0.04593356]  [-0.04593356  2.1984914 ]] [[1.00366847 0.13267212]  [0.13267212 1.77445174]] [[1.24239302 0.08394056]  [0.08394056 0.87020157]] [[ 1.06715123 -0.03120101]  [-0.03120101  0.46378611]],5,"{0: 252, 1: 0, 2: 396, 3: 934, 4: 400, 5: 18}",4,0,1
1000,12,500,1000,6,False,0.12029007959874775,0.566012575413416,5,5,[1.97145158 3.90427098] [2.05935249 0.79061342] [0.85597683 1.40984842] [2.27729951 2.72924377] [1.37229803 2.81020886],[0.16774913 0.00053694 0.41145656 0.05577358 0.26846324 0.09602056],[[ 1.86250942 -0.165609  ]  [-0.165609    1.14481995]] [[1.20961179 0.08555307]  [0.08555307 1.35322624]] [[ 0.99581114 -0.0609932 ]  [-0.0609932   0.45934954]] [[ 0.5289425  -0.06838573]  [-0.06838573  1.65454746]] [[ 1.24835416 -0.1628071 ]  [-0.1628071   0.3112203 ]],5,"{0: 254, 1: 0, 2: 940, 3: 44, 4: 600, 5: 162}",2,0,1
