Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,NumCats,Means,Weights,NumLargeWeights
0.07692307692307693,18,250,1000,6,True,0.1539854874992086,5,[-0.3550925  -0.07881696] [ 0.75091779 -0.30624127] [-0.20320549 -0.82252118] [-0.88496677 -0.73416198] [ 0.52588463 -0.81549842],[4.02356617e-01 2.91823016e-01 1.21423008e-01 9.39133181e-02 9.03473319e-02 1.36708821e-04],5
0.07692307692307693,19,250,1000,6,True,0.5059875126240414,2,[-0.06097751 -0.06240389] [-0.02478267 -0.74638649],[5.95338763e-01 2.13371017e-03 4.02375570e-01 1.41154383e-04 1.00824547e-05 7.20175333e-07],3
0.08333333333333333,0,250,1000,6,True,0.44519201712562645,2,[-0.13334908 -0.57132147] [-0.01867753  0.09022476],[6.35689411e-01 3.64145194e-01 1.52677842e-04 1.17444452e-05 9.03418864e-07 6.94937587e-08],2
0.08333333333333333,1,250,1000,6,True,0.5920973456470804,3,[-0.04657616 -0.67198393] [-0.73741863  0.24170366] [-0.04594426  0.03457588],[5.50758371e-01 5.76769533e-03 2.13120475e-03 2.12077731e-03 4.39071151e-01 1.50800574e-04],5
0.08333333333333333,2,250,1000,6,True,0.3873838876825418,3,[-0.31214031 -0.04826509] [ 0.10651662 -0.72950795] [ 0.58734531 -0.04240692],[3.85809859e-01 4.95667233e-01 2.10103852e-03 2.06319224e-03 1.14213119e-01 1.45557636e-04],5
0.08333333333333333,3,250,1000,6,True,0.4139447362779713,3,[ 0.53636825 -0.61536021] [0.09828184 0.04460739] [-0.53418349 -0.67122821],[2.33320110e-01 4.72323563e-01 2.94191640e-01 1.52087206e-04 1.16990117e-05 8.99923976e-07],3
0.08333333333333333,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982287 -0.61026006] [0.03508618 0.08091574],[6.32469225e-01 2.13728535e-03 3.65229050e-01 1.51860203e-04 1.16815499e-05 8.98580763e-07],3
0.08333333333333333,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652644 -0.10866059] [-0.02469745 -0.80029091],[6.52176007e-01 3.47658641e-01 1.52638425e-04 1.17414131e-05 9.03185626e-07 6.94758174e-08],2
0.08333333333333333,6,250,1000,6,True,0.18897313574439462,2,[ 0.00271143 -0.48684198] [-0.04880206  0.193541  ],[7.92972936e-01 2.12758675e-03 2.10409721e-03 2.02634750e-01 1.49155968e-04 1.14735320e-05],4
0.08333333333333333,7,250,1000,6,True,0.35816392355484294,4,[-0.00540583 -0.61695269] [-0.10626929 -0.01837836] [-0.66186339 -0.74553751] [ 0.83314768 -0.64472681],[0.19392335 0.00214075 0.40913633 0.23117158 0.00209568 0.16153232],6
0.08333333333333333,8,250,1000,6,True,0.439808145588117,2,[-0.02519557 -0.05502369] [ 0.00727326 -0.74820533],[5.95150084e-01 2.14066788e-03 4.02544644e-01 1.52011569e-04 1.16931935e-05 8.99476420e-07],3
0.08333333333333333,9,250,1000,6,True,0.18112780681304316,4,[-0.01882327  0.10884106] [-0.81109306 -0.22084144] [ 0.61832335 -0.52824953] [-0.29933092 -0.66869031],[2.39737534e-01 2.54736796e-01 3.31703618e-01 1.73659661e-01 1.50791979e-04 1.15993789e-05],4
0.08333333333333333,10,250,1000,6,True,0.4398050500848723,2,[-0.18957057 -0.64289547] [-0.06943732  0.03001935],[5.88070432e-01 4.11764068e-01 1.52774066e-04 1.17518470e-05 9.03988230e-07 6.95375561e-08],2
0.08333333333333333,11,250,1000,6,True,0.5348973141227181,2,[ 0.06191027 -0.03565932] [ 0.00907811 -0.72611387],[5.51687337e-01 4.48147099e-01 1.52833861e-04 1.17564466e-05 9.04342047e-07 6.95647728e-08],2
0.08333333333333333,12,250,1000,6,True,0.4613321811870046,2,[0.07529995 0.03445518] [-0.06713398 -0.64792747],[4.51820676e-01 5.48013626e-01 1.52957359e-04 1.17659465e-05 9.05072807e-07 6.96209852e-08],2
0.08333333333333333,13,250,1000,6,True,0.4722002242025456,3,[ 0.01414223 -0.04211761] [ 0.04887387 -0.72948622] [ 0.45023157 -1.14495658],[5.75879685e-01 3.72936768e-01 5.10242748e-02 1.47087069e-04 1.13143861e-05 8.70337390e-07],3
0.08333333333333333,14,250,1000,6,True,0.5174530242853181,2,[ 0.09560004 -0.62701147] [0.02242353 0.06049552],[5.75292699e-01 2.14029146e-03 4.22402330e-01 1.52081347e-04 1.16985610e-05 8.99889311e-07],3
0.08333333333333333,15,250,1000,6,True,0.43984248178313334,2,[ 0.05139181 -0.07109114] [ 0.00837732 -0.76340026],[6.24802696e-01 2.13297262e-03 3.72899855e-01 1.51893734e-04 1.16841293e-05 8.98779177e-07],3
0.08333333333333333,16,250,1000,6,True,0.494640589496604,2,[-0.03022511 -0.07122781] [-0.08738377 -0.76284529],[5.94985921e-01 2.13968455e-03 4.02709789e-01 1.52012173e-04 1.16932399e-05 8.99479993e-07],3
0.08333333333333333,17,250,1000,6,True,0.5232205454386973,2,[-0.08722846 -0.69318315] [-0.09971428  0.01600392],[5.02132454e-01 4.97701909e-01 1.52901312e-04 1.17616352e-05 9.04741168e-07 6.95954745e-08],2
0.08333333333333333,18,250,1000,6,True,0.1539854874992086,5,[-0.3550896  -0.07881608] [ 0.75093084 -0.30623104] [-0.20320626 -0.82252131] [-0.88496251 -0.73416029] [ 0.52588629 -0.81549559],[4.02353093e-01 2.91810896e-01 1.21422440e-01 9.39139045e-02 9.03524416e-02 1.47224498e-04],5
0.08333333333333333,19,250,1000,6,True,0.5059875126240414,2,[-0.06097192 -0.06243798] [-0.02478652 -0.74641855],[5.95379881e-01 2.13368114e-03 4.02321835e-01 1.52010724e-04 1.16931286e-05 8.99471427e-07],3
0.09090909090909091,0,250,1000,6,True,0.44519201712562645,2,[-0.13334748 -0.57131444] [-0.01867723  0.09023028],[6.35689609e-01 3.64129964e-01 1.65399576e-04 1.37832846e-05 1.14860705e-06 9.57172541e-08],2
0.09090909090909091,1,250,1000,6,True,0.5920973456470804,3,[-0.0465766  -0.67198578] [-0.73742148  0.24170005] [-0.04594389  0.03457415],[5.50748700e-01 5.76748552e-03 2.13117817e-03 2.12075127e-03 4.39068519e-01 1.63366364e-04],5
0.09090909090909091,2,250,1000,6,True,0.3873838876825418,3,[-0.31178083 -0.04798564] [ 0.10616546 -0.72929411] [ 0.58761278 -0.04226205],[3.85619466e-01 4.95998910e-01 2.10096535e-03 2.06307725e-03 1.14059904e-01 1.57677430e-04],5
0.09090909090909091,3,250,1000,6,True,0.4139447362779713,3,[ 0.53636591 -0.61535894] [0.09827364 0.04460353] [-0.53419096 -0.67123908],[2.33318980e-01 4.72322905e-01 2.94178481e-01 1.64759740e-04 1.37299651e-05 1.14416376e-06],3
0.09090909090909091,4,250,1000,6,True,0.4613870017145513,2,[ 0.0098237  -0.61023532] [0.03508702 0.08093546],[6.32492858e-01 2.13725211e-03 3.65190524e-01 1.64513711e-04 1.37094626e-05 1.14245522e-06],3
0.09090909090909091,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652617 -0.10865905] [-0.02469669 -0.80028926],[6.52163866e-01 3.47655753e-01 1.65356907e-04 1.37797289e-05 1.14831074e-06 9.56925619e-08],2
0.09090909090909091,6,250,1000,6,True,0.18897313574439462,2,[ 0.00268771 -0.48693166] [-0.04868548  0.19353321],[7.92853764e-01 2.12819337e-03 2.10409784e-03 2.02738892e-01 1.61586981e-04 1.34655690e-05],4
0.09090909090909091,7,250,1000,6,True,0.35816392355484294,4,[-0.00540647 -0.61695035] [-0.10627567 -0.01837465] [-0.66187103 -0.74553524] [ 0.83314325 -0.64471812],[0.19392608 0.00214075 0.40912958 0.23117059 0.00209568 0.16153733],6
0.09090909090909091,8,250,1000,6,True,0.439808145588117,2,[-0.0251957  -0.05501926] [ 0.00727291 -0.74820014],[5.95134285e-01 2.14057392e-03 4.02545597e-01 1.64677857e-04 1.37231415e-05 1.14359513e-06],3
0.09090909090909091,9,250,1000,6,True,0.18112780681304316,4,[-0.01882129  0.10884152] [-0.81108978 -0.22083803] [ 0.61832795 -0.52824499] [-0.29932549 -0.66869063],[2.39729678e-01 2.54735492e-01 3.31697309e-01 1.73660552e-01 1.63356822e-04 1.36130554e-05],4
0.09090909090909091,10,250,1000,6,True,0.4398050500848723,2,[-0.1895714  -0.64290059] [-0.06943839  0.03001399],[5.88053779e-01 4.11765680e-01 1.65503858e-04 1.37919747e-05 1.14933122e-06 9.57776019e-08],2
0.09090909090909091,11,250,1000,6,True,0.5348973141227181,2,[ 0.06188963 -0.03566018] [ 0.009103   -0.72611817],[5.51682486e-01 4.48136902e-01 1.65568600e-04 1.37973699e-05 1.14978083e-06 9.58150691e-08],2
0.09090909090909091,12,250,1000,6,True,0.4613321811870046,2,[0.07527138 0.03445942] [-0.06711192 -0.6479377 ],[4.51819281e-01 5.47999962e-01 1.65702388e-04 1.38085188e-05 1.15070990e-06 9.58924919e-08],2
0.09090909090909091,13,250,1000,6,True,0.4722002242025456,3,[ 0.0141501  -0.04203698] [ 0.04884831 -0.72943823] [ 0.45036683 -1.14497848],[5.75770485e-01 3.73045646e-01 5.10101407e-02 1.59343222e-04 1.32785896e-05 1.10654913e-06],3
0.09090909090909091,14,250,1000,6,True,0.5174530242853181,2,[ 0.095623   -0.62700408] [0.02239065 0.06050357],[5.75294840e-01 2.14087223e-03 4.22384661e-01 1.64753377e-04 1.37294348e-05 1.14411957e-06],3
0.09090909090909091,15,250,1000,6,True,0.43984248178313334,2,[ 0.05136987 -0.0710981 ] [ 0.00841185 -0.7634184 ],[6.24809421e-01 2.13294150e-03 3.72878232e-01 1.64550094e-04 1.37124949e-05 1.14270790e-06],3
0.09090909090909091,16,250,1000,6,True,0.494640589496604,2,[-0.03022504 -0.07122686] [-0.08738371 -0.76284461],[5.94975728e-01 2.13966285e-03 4.02705064e-01 1.64678484e-04 1.37231938e-05 1.14359948e-06],3
0.09090909090909091,17,250,1000,6,True,0.5232205454386973,2,[-0.08723315 -0.69316389] [-0.09971022  0.01602188],[5.02151156e-01 4.97668152e-01 1.65641646e-04 1.38034570e-05 1.15028808e-06 9.58573404e-08],2
0.09090909090909091,18,250,1000,6,True,0.1539854874992086,5,[-0.35508617 -0.07881503] [ 0.75094625 -0.30621897] [-0.20320716 -0.82252147] [-0.88495746 -0.7341583 ] [ 0.52588826 -0.81549223],[4.02348991e-01 2.91796624e-01 1.21421788e-01 9.39146119e-02 9.03584915e-02 1.59493259e-04],5
0.09090909090909091,19,250,1000,6,True,0.5059875126240414,2,[-0.06096529 -0.06247841] [-0.02479109 -0.74645657],[5.95428678e-01 2.13364682e-03 4.02258132e-01 1.64676667e-04 1.37230425e-05 1.14358688e-06],3
0.1,0,250,1000,6,True,0.44519201712562645,2,[-0.13334557 -0.57130601] [-0.01867687  0.0902369 ],[6.35689848e-01 3.64111687e-01 1.80435511e-04 1.64031850e-05 1.49119863e-06 1.35563512e-07],2
0.1,1,250,1000,6,True,0.5920973456470804,3,[-0.04657713 -0.67198799] [-0.73742489  0.24169573] [-0.04594345  0.03457208],[5.50737221e-01 5.76723522e-03 2.13114676e-03 2.12072051e-03 4.39065458e-01 1.78218137e-04],5
0.1,2,250,1000,6,True,0.3873838876825418,3,[-0.31184236 -0.04799297] [ 0.10619068 -0.72930624] [ 0.5875605 -0.0422821],[3.85602886e-01 4.95975143e-01 2.10094833e-03 2.06307465e-03 1.14085933e-01 1.72014968e-04],5
0.1,3,250,1000,6,True,0.4139447362779713,3,[ 0.53636311 -0.61535742] [0.09826379 0.0445989 ] [-0.53419993 -0.67125214],[2.33317625e-01 4.72322124e-01 2.94162689e-01 1.79737521e-04 1.63397318e-05 1.48543016e-06],3
0.1,4,250,1000,6,True,0.4613870017145513,2,[ 0.0098247  -0.61020553] [0.03508804 0.08095919],[6.32521348e-01 2.13721223e-03 3.65144173e-01 1.79468988e-04 1.63153195e-05 1.48321087e-06],3
0.1,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652586 -0.1086572 ] [-0.02469578 -0.80028729],[6.52149297e-01 3.47652289e-01 1.80389006e-04 1.63989573e-05 1.49081430e-06 1.35528573e-07],2
0.1,6,250,1000,6,True,0.18897313574439462,2,[ 0.0026797  -0.48705992] [-0.04861398  0.19347588],[7.92672250e-01 2.12870626e-03 2.10410607e-03 2.02902631e-01 1.76280821e-04 1.60254879e-05],4
0.1,7,250,1000,6,True,0.35816392355484294,4,[-0.00540723 -0.61694754] [-0.10628332 -0.01837019] [-0.6618802  -0.74553251] [ 0.83313795 -0.64470769],[0.19392935 0.00214075 0.40912147 0.2311694  0.00209568 0.16154334],6
0.1,8,250,1000,6,True,0.439808145588117,2,[-0.02519585 -0.05501393] [ 0.00727247 -0.74819391],[5.95115331e-01 2.14046255e-03 4.02546742e-01 1.79648267e-04 1.63316178e-05 1.48469253e-06],3
0.1,9,250,1000,6,True,0.18112780681304316,4,[-0.01881893  0.10884208] [-0.81108584 -0.22083393] [ 0.61833347 -0.52823955] [-0.29931898 -0.66869101],[2.39720264e-01 2.54733941e-01 3.31689757e-01 1.73661630e-01 1.78207379e-04 1.62006285e-05],4
0.1,10,250,1000,6,True,0.4398050500848723,2,[-0.1895724  -0.64290673] [-0.06943967  0.03000757],[5.88033798e-01 4.11767612e-01 1.80549342e-04 1.64135328e-05 1.49213935e-06 1.35649031e-07],2
0.1,11,250,1000,6,True,0.5348973141227181,2,[ 0.0618647  -0.03566122] [ 0.00913305 -0.72612335],[5.51676686e-01 4.48124646e-01 1.80619909e-04 1.64199484e-05 1.49272258e-06 1.35702053e-07],2
0.1,12,250,1000,6,True,0.4613321811870046,2,[0.07523691 0.03446452] [-0.06708529 -0.64794999],[4.51817614e-01 5.47983557e-01 1.80765867e-04 1.64332170e-05 1.49392881e-06 1.35811710e-07],2
0.1,13,250,1000,6,True,0.4722002242025456,3,[ 0.01413587 -0.04217819] [ 0.04889858 -0.72951543] [ 0.44986339 -1.14477235],[5.75938155e-01 3.72805503e-01 5.10652648e-02 1.73837454e-04 1.58033653e-05 1.43666958e-06],3
0.1,14,250,1000,6,True,0.5174530242853181,2,[ 0.09565125 -0.62699543] [0.02235029 0.06051318],[5.75297106e-01 2.14173785e-03 4.22363602e-01 1.79730558e-04 1.63390988e-05 1.48537262e-06],3
0.1,15,250,1000,6,True,0.43984248178313334,2,[ 0.05134335 -0.07110633] [ 0.00845361 -0.76344037],[6.24817498e-01 2.13290422e-03 3.72852286e-01 1.79508724e-04 1.63189329e-05 1.48353935e-06],3
0.1,16,250,1000,6,True,0.494640589496604,2,[-0.03022495 -0.07122573] [-0.08738363 -0.7628438 ],[5.94963502e-01 2.13963688e-03 4.02699396e-01 1.79648909e-04 1.63316764e-05 1.48469785e-06],3
0.1,17,250,1000,6,True,0.5232205454386973,2,[-0.08723974 -0.69313687] [-0.09970452  0.01604706],[5.02178924e-01 4.97622321e-01 1.80699564e-04 1.64271894e-05 1.49338086e-06 1.35761896e-07],2
0.1,18,250,1000,6,True,0.1539854874992086,5,[-0.35508206 -0.07881377] [ 0.75096475 -0.30620448] [-0.20320825 -0.82252165] [-0.88495141 -0.73415591] [ 0.52589061 -0.81548821],[4.02344158e-01 2.91779569e-01 1.21421031e-01 9.39154810e-02 9.03657672e-02 1.73994124e-04],5
0.1,19,250,1000,6,True,0.5059875126240414,2,[-0.06095729 -0.06252713] [-0.02479662 -0.74650238],[5.95487515e-01 2.13360566e-03 4.02181416e-01 1.79646584e-04 1.63314656e-05 1.48467869e-06],3
0.1111111111111111,0,250,1000,6,True,0.44519201712562645,2,[-0.13334322 -0.57129569] [-0.01867643  0.09024499],[6.35690142e-01 3.64089345e-01 1.98482366e-04 1.98480943e-05 1.98480942e-06 1.98480942e-07],2
0.1111111111111111,1,250,1000,6,True,0.5920973456470804,3,[-0.04657778 -0.6719907 ] [-0.73742905  0.24169046] [-0.04594292  0.03456956],[5.50723373e-01 5.76693146e-03 2.13110908e-03 2.12068363e-03 4.39061859e-01 1.96044189e-04],5
0.1111111111111111,2,250,1000,6,True,0.3873838876825418,3,[-0.31191751 -0.04800195] [ 0.10622153 -0.72932108] [ 0.58749666 -0.04230659],[3.85582804e-01 4.95946213e-01 2.10092818e-03 2.06307210e-03 1.14117758e-01 1.89224305e-04],5
0.1111111111111111,3,250,1000,6,True,0.4139447362779713,3,[ 0.53635973 -0.61535556] [0.09825172 0.04459323] [-0.53421089 -0.67126812],[2.33315971e-01 4.72321180e-01 2.94143385e-01 1.97714558e-04 1.97713149e-05 1.97713149e-06],3
0.1111111111111111,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982593 -0.61016898] [0.03508929 0.08098831],[6.32556359e-01 2.13716352e-03 3.65087343e-01 1.97419003e-04 1.97417588e-05 1.97417588e-06],3
0.1111111111111111,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652547 -0.10865494] [-0.02469467 -0.80028488],[6.52131486e-01 3.47648057e-01 1.98431265e-04 1.98429843e-05 1.98429843e-06 1.98429843e-07],2
0.1111111111111111,6,250,1000,6,True,0.19247481155626417,2,[ 0.0026932  -0.48723531] [-0.04860581  0.19335373],[7.92413237e-01 2.12882648e-03 2.10412261e-03 2.03140503e-01 1.93919096e-04 1.93917739e-05],4
0.1111111111111111,7,250,1000,6,True,0.35816392355484294,4,[-0.00540817 -0.61694409] [-0.10629267 -0.01836475] [-0.66189141 -0.74552918] [ 0.83313147 -0.64469494],[0.19393336 0.00214075 0.40911157 0.23116794 0.00209569 0.16155069],6
0.1111111111111111,8,250,1000,6,True,0.439808145588117,2,[-0.02519604 -0.05500742] [ 0.00727194 -0.7481863 ],[5.95092170e-01 2.14032840e-03 4.02548148e-01 1.97616472e-04 1.97615065e-05 1.97615065e-06],3
0.1111111111111111,9,250,1000,6,True,0.18112780681304316,4,[-0.01881603  0.10884275] [-0.81108103 -0.22082892] [ 0.61834022 -0.5282329 ] [-0.29931102 -0.66869147],[2.39708779e-01 2.54732068e-01 3.31680556e-01 1.73662962e-01 1.96031799e-04 1.96030405e-05],4
0.1111111111111111,10,250,1000,6,True,0.4398050500848723,2,[-0.18957362 -0.64291423] [-0.06944125  0.02999972],[5.88009376e-01 4.11769971e-01 1.98607711e-04 1.98606273e-05 1.98606273e-06 1.98606273e-07],2
0.1111111111111111,11,250,1000,6,True,0.5348973141227181,2,[ 0.06183401 -0.0356625 ] [ 0.00917007 -0.72612971],[5.51669627e-01 4.48109634e-01 1.98685221e-04 1.98683795e-05 1.98683795e-06 1.98683795e-07],2
0.1111111111111111,12,250,1000,6,True,0.4613321811870046,2,[0.07519453 0.03447076] [-0.06705254 -0.64796503],[4.51815585e-01 5.47963497e-01 1.98845811e-04 1.98844376e-05 1.98844375e-06 1.98844375e-07],2
0.1111111111111111,13,250,1000,6,True,0.4722002242025456,3,[ 0.01415018 -0.04203125] [ 0.04885214 -0.72942814] [ 0.45011202 -1.14481476],[5.75742279e-01 3.73006329e-01 5.10391334e-02 1.91223895e-04 1.91222593e-05 1.91222592e-06],3
0.1111111111111111,14,250,1000,6,True,0.5174530242853181,2,[ 0.09568691 -0.62698507] [0.02229944 0.06052494],[5.75299524e-01 2.14311255e-03 4.22337909e-01 1.97706870e-04 1.97705462e-05 1.97705462e-06],3
0.1111111111111111,15,250,1000,6,True,0.43984248178313334,2,[ 0.05131065 -0.0711162 ] [ 0.00850514 -0.76346755],[6.24827383e-01 2.13285875e-03 3.72820575e-01 1.97462690e-04 1.97461306e-05 1.97461306e-06],3
0.1111111111111111,16,250,1000,6,True,0.494640589496604,2,[-0.03022485 -0.07122435] [-0.08738353 -0.76284281],[5.94948564e-01 2.13960522e-03 4.02692476e-01 1.97617104e-04 1.97615704e-05 1.97615703e-06],3
0.1111111111111111,17,250,1000,6,True,0.5232205454386973,2,[-0.08717762 -0.69339649] [-0.09975803  0.01580493],[5.01813390e-01 4.97965773e-01 1.98773464e-04 1.98772028e-05 1.98772028e-06 1.98772028e-07],2
0.1111111111111111,18,250,1000,6,True,0.15497800662111685,5,[-0.35497908 -0.07866468] [ 0.75161215 -0.30581473] [-0.20315795 -0.82235201] [-0.88461525 -0.73401575] [ 0.52602374 -0.81540423],[4.02291391e-01 2.91399753e-01 1.21519879e-01 9.40300903e-02 9.05674737e-02 1.91412670e-04],5
0.1111111111111111,19,250,1000,6,True,0.5059875126240414,2,[-0.06099559 -0.06229263] [-0.02477036 -0.74628186],[5.95139251e-01 2.13357368e-03 4.02507821e-01 1.97616059e-04 1.97614675e-05 1.97614674e-06],3
0.125,0,250,1000,6,True,0.44519201712562645,2,[-0.13334029 -0.5712828 ] [-0.01867588  0.09025511],[6.35690511e-01 3.64061409e-01 2.20550419e-04 2.45051249e-05 2.72279163e-06 3.02532404e-07],2
0.125,1,250,1000,6,True,0.5920973456470804,3,[-0.04657859 -0.67199409] [-0.73743425  0.24168387] [-0.04594225  0.0345664 ],[5.50706330e-01 5.76655497e-03 2.13106303e-03 2.12063857e-03 4.39057571e-01 2.17842633e-04],5
0.125,2,250,1000,6,True,0.3873838876825418,3,[-0.31201138 -0.04801325] [ 0.10626014 -0.72933967] [ 0.58741693 -0.0423372 ],[3.85557972e-01 4.95910223e-01 2.10090397e-03 2.06306984e-03 1.14157562e-01 2.10269089e-04],5
0.125,3,250,1000,6,True,0.4139447362779713,3,[ 0.53635556 -0.61535322] [0.09823659 0.04458614] [-0.53422458 -0.67128813],[2.33313908e-01 4.72320019e-01 2.94119253e-01 2.19697175e-04 2.44103249e-05 2.71225831e-06],3
0.125,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982746 -0.61012308] [0.03509088 0.08102487],[6.32600416e-01 2.13710269e-03 3.65016031e-01 2.19368589e-04 2.43738132e-05 2.70820145e-06],3
0.125,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652499 -0.10865211] [-0.02469328 -0.80028187],[6.52109213e-01 3.47642770e-01 2.20493706e-04 2.44988238e-05 2.72209152e-06 3.02454613e-07],2
0.125,6,250,1000,6,True,0.19600864622390438,2,[ 0.00273464 -0.48746975] [-0.04868026  0.19314816],[7.92056176e-01 2.12836335e-03 2.10414855e-03 2.03471879e-01 2.15490235e-04 2.39429043e-05],4
0.125,7,250,1000,6,True,0.35816392355484294,4,[-0.00540934 -0.61693978] [-0.10630436 -0.01835795] [-0.6619054  -0.74552501] [ 0.83312337 -0.644679  ],[0.19393836 0.00214074 0.40909919 0.23116613 0.00209569 0.16155988],6
0.125,8,250,1000,6,True,0.439808145588117,2,[-0.02519627 -0.05499927] [ 0.00727127 -0.74817679],[5.95063222e-01 2.14016373e-03 4.02549917e-01 2.19588308e-04 2.43982292e-05 2.71091434e-06],3
0.125,9,250,1000,6,True,0.18112780681304316,4,[-0.01881241  0.1088436 ] [-0.81107501 -0.22082266] [ 0.61834865 -0.52822459] [-0.29930108 -0.66869206],[2.39694455e-01 2.54729764e-01 3.31669102e-01 1.73664648e-01 2.17827917e-04 2.42026345e-05],4
0.125,10,250,1000,6,True,0.4398050500848723,2,[-0.18957514 -0.64292362] [-0.06944322  0.02998992],[5.87978844e-01 4.11772918e-01 2.20689975e-04 2.45206262e-05 2.72451400e-06 3.02723778e-07],2
0.125,11,250,1000,6,True,0.5348973141227181,2,[ 0.06179526 -0.03566411] [ 0.0092168  -0.72613773],[5.51660847e-01 4.48090818e-01 2.20775850e-04 2.45301720e-05 2.72557465e-06 3.02841628e-07],2
0.125,12,250,1000,6,True,0.45589651613421417,2,[0.07564571 0.03421922] [-0.0674693  -0.64797805],[4.51980147e-01 5.47771318e-01 2.20954162e-04 2.45499810e-05 2.72777565e-06 3.03086183e-07],2
0.125,13,250,1000,6,True,0.4722002242025456,3,[ 0.01414725 -0.04205698] [ 0.04886572 -0.72943732] [ 0.44982219 -1.14465413],[5.75760401e-01 3.72929316e-01 5.10715562e-02 2.12493237e-04 2.36099230e-05 2.62332476e-06],3
0.125,14,250,1000,6,True,0.5174530242853181,2,[ 0.09556348 -0.62703328] [0.02247829 0.06047366],[5.75213642e-01 2.13933458e-03 4.22400213e-01 2.19689033e-04 2.44094204e-05 2.71215781e-06],3
0.125,15,250,1000,6,True,0.43984248178313334,2,[ 0.05126931 -0.07112823] [ 0.00857033 -0.76350205],[6.24839761e-01 2.13280209e-03 3.72780932e-01 2.19416884e-04 2.43791898e-05 2.70879885e-06],3
0.125,16,250,1000,6,True,0.494640589496604,2,[-0.03022472 -0.07122261] [-0.08738341 -0.76284157],[5.94929899e-01 2.13956579e-03 4.02683837e-01 2.19588867e-04 2.43982933e-05 2.71092146e-06],3
0.125,17,250,1000,6,True,0.5232205454386973,2,[-0.08719378 -0.69333048] [-0.09974408  0.01586652],[5.01889593e-01 4.97861962e-01 2.20873895e-04 2.45410623e-05 2.72678468e-06 3.02976076e-07],2
0.125,18,250,1000,6,True,0.15497800662111685,5,[-0.3549729  -0.07866273] [ 0.75164008 -0.30579285] [-0.2031596  -0.82235227] [-0.88460609 -0.73401211] [ 0.52602723 -0.81539809],[4.02284283e-01 2.91374214e-01 1.21518806e-01 9.40314744e-02 9.05785249e-02 2.12697831e-04],5
0.125,19,250,1000,6,True,0.5059875126240414,2,[-0.06098346 -0.06236672] [-0.02477869 -0.74635156],[5.95228696e-01 2.13351093e-03 4.02391097e-01 2.19586897e-04 2.43980799e-05 2.71089775e-06],3
0.14285714285714285,0,250,1000,6,True,0.44519201712562645,2,[-0.13333652 -0.57126621] [-0.01867518  0.09026815],[6.35690985e-01 3.64025469e-01 2.48165174e-04 3.10190083e-05 3.87737585e-06 4.84671981e-07],2
0.14285714285714285,1,250,1000,6,True,0.5920973456470804,3,[-0.04657963 -0.67199845] [-0.73744091  0.2416754 ] [-0.04594138  0.03456235],[5.50684830e-01 5.76607596e-03 2.13100550e-03 2.12058230e-03 4.39052385e-01 2.45120690e-04],5
0.14285714285714285,2,250,1000,6,True,0.3873838876825418,3,[-0.312132   -0.04802788] [ 0.10630984 -0.72936364] [ 0.58731449 -0.04237653],[3.85526454e-01 4.95864205e-01 2.10087440e-03 2.06306842e-03 1.14208794e-01 2.36604124e-04],5
0.14285714285714285,3,250,1000,6,True,0.4139447362779713,3,[ 0.53564802 -0.61544437] [0.09859157 0.04470854] [-0.5345368 -0.6709515],[2.33511820e-01 4.72096620e-01 2.94109594e-01 2.47204800e-04 3.08989786e-05 3.86237214e-06],3
0.14285714285714285,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982942 -0.61006373] [0.03509296 0.08107215],[6.32657535e-01 2.13702459e-03 3.64923896e-01 2.46835019e-04 3.08527486e-05 3.85659339e-06],3
0.14285714285714285,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652437 -0.10864845] [-0.02469149 -0.80027799],[6.52080547e-01 3.47635979e-01 2.48101443e-04 3.10110434e-05 3.87638024e-06 4.84547530e-07],2
0.14285714285714285,6,250,1000,6,True,0.1995746399183958,2,[ 0.0028106  -0.48778053] [-0.04885477  0.19283697],[7.91572213e-01 2.12749288e-03 2.10418578e-03 2.03923312e-01 2.42486782e-04 3.03092852e-05],4
0.14285714285714285,7,250,1000,6,True,0.35816392355484294,4,[-0.00541084 -0.61693423] [-0.1063194 -0.0183492] [-0.66192337 -0.74551965] [ 0.83311296 -0.64465851],[0.1939448  0.00214074 0.40908327 0.2311638  0.0020957  0.16157169],6
0.14285714285714285,8,250,1000,6,True,0.439808145588117,2,[-0.02519656 -0.05498876] [ 0.0072704  -0.74816458],[5.95025997e-01 2.13995678e-03 4.02552219e-01 2.47082512e-04 3.08836945e-05 3.86046163e-06],3
0.14285714285714285,9,250,1000,6,True,0.18112780681304316,4,[-0.01880775  0.10884469] [-0.81106729 -0.22081461] [ 0.61835951 -0.5282139 ] [-0.29928831 -0.66869284],[2.39676094e-01 2.54726860e-01 3.31654454e-01 1.73666853e-01 2.45102406e-04 3.06361963e-05],4
